,id,start_time,pm25(t+1),pm10(t+1),pm25(t+2),pm10(t+2),pm25(t+3),pm10(t+3),pm25(t+4),pm10(t+4),pm25(t+5),pm10(t+5),pm25(t+6),pm10(t+6),pm25(t+7),pm10(t+7),pm25(t+8),pm10(t+8),pm25(t+9),pm10(t+9),pm25(t+10),pm10(t+10),pm25(t+11),pm10(t+11),pm25(t+12),pm10(t+12),pm25(t+13),pm10(t+13),pm25(t+14),pm10(t+14),pm25(t+15),pm10(t+15),pm25(t+16),pm10(t+16),pm25(t+17),pm10(t+17),pm25(t+18),pm10(t+18),pm25(t+19),pm10(t+19),pm25(t+20),pm10(t+20),pm25(t+21),pm10(t+21),pm25(t+22),pm10(t+22),pm25(t+23),pm10(t+23),pm25(t+24),pm10(t+24)
0,54399,20010321,90.3333,132.3333,97.2222,142.7222,103.9259,151.6759,111.4136,160.2886,119.6492,168.3367,128.2574,175.8928,138.467,185.2083,146.4892,194.0208,154.7004,202.5705,163.1628,211.0529,171.7877,219.5136,180.4774,228.0432,189.1807,236.7349,197.633,245.3226,206.157,253.873,214.7331,262.4234,223.3282,270.9852,231.9182,279.5637,240.4917,288.1505,249.0436,296.7197,257.612,305.2859,266.1878,313.8547,274.7636,322.4266,283.3362,331.0002
