,id,start_time,pm25(t+1),pm10(t+1),pm25(t+2),pm10(t+2),pm25(t+3),pm10(t+3),pm25(t+4),pm10(t+4),pm25(t+5),pm10(t+5),pm25(t+6),pm10(t+6),pm25(t+7),pm10(t+7),pm25(t+8),pm10(t+8),pm25(t+9),pm10(t+9),pm25(t+10),pm10(t+10),pm25(t+11),pm10(t+11),pm25(t+12),pm10(t+12),pm25(t+13),pm10(t+13),pm25(t+14),pm10(t+14),pm25(t+15),pm10(t+15),pm25(t+16),pm10(t+16),pm25(t+17),pm10(t+17),pm25(t+18),pm10(t+18),pm25(t+19),pm10(t+19),pm25(t+20),pm10(t+20),pm25(t+21),pm10(t+21),pm25(t+22),pm10(t+22),pm25(t+23),pm10(t+23),pm25(t+24),pm10(t+24)
0,54399,20010323,98.0,162.8333,104.5,173.3056,111.5833,183.5232,118.8472,193.6104,127.4884,205.8788,136.7365,214.8585,146.1926,219.0016,154.2247,228.363,162.5122,237.5392,171.0003,246.5419,179.6924,255.3638,188.3931,263.6114,197.0026,271.7368,205.4709,280.526,214.0119,289.2199,222.5952,297.8334,231.1944,306.3819,239.778,314.8849,248.3422,323.4305,256.8988,332.0461,265.47,340.6328,274.0464,349.2016,282.6216,357.763,291.1929,366.3265
