,id,start_time,pm25(t+1),pm10(t+1),pm25(t+2),pm10(t+2),pm25(t+3),pm10(t+3),pm25(t+4),pm10(t+4),pm25(t+5),pm10(t+5),pm25(t+6),pm10(t+6),pm25(t+7),pm10(t+7),pm25(t+8),pm10(t+8),pm25(t+9),pm10(t+9),pm25(t+10),pm10(t+10),pm25(t+11),pm10(t+11),pm25(t+12),pm10(t+12),pm25(t+13),pm10(t+13),pm25(t+14),pm10(t+14),pm25(t+15),pm10(t+15),pm25(t+16),pm10(t+16),pm25(t+17),pm10(t+17),pm25(t+18),pm10(t+18),pm25(t+19),pm10(t+19),pm25(t+20),pm10(t+20),pm25(t+21),pm10(t+21),pm25(t+22),pm10(t+22),pm25(t+23),pm10(t+23),pm25(t+24),pm10(t+24),pm25(t+25),pm10(t+25),pm25(t+26),pm10(t+26),pm25(t+27),pm10(t+27),pm25(t+28),pm10(t+28),pm25(t+29),pm10(t+29),pm25(t+30),pm10(t+30),pm25(t+31),pm10(t+31),pm25(t+32),pm10(t+32),pm25(t+33),pm10(t+33),pm25(t+34),pm10(t+34),pm25(t+35),pm10(t+35),pm25(t+36),pm10(t+36),pm25(t+37),pm10(t+37),pm25(t+38),pm10(t+38),pm25(t+39),pm10(t+39),pm25(t+40),pm10(t+40),pm25(t+41),pm10(t+41),pm25(t+42),pm10(t+42),pm25(t+43),pm10(t+43),pm25(t+44),pm10(t+44),pm25(t+45),pm10(t+45),pm25(t+46),pm10(t+46),pm25(t+47),pm10(t+47),pm25(t+48),pm10(t+48)
0,54399,20010406,61.0,92.0,59.5,90.0,60.25,91.0,59.875,90.5,60.0625,90.75,59.9688,90.625,60.0156,90.6875,59.9922,90.6562,60.0039,90.6719,59.998,90.6641,60.001,90.668,59.9995,90.666,60.0002,90.667,59.9999,90.6665,60.0001,90.6668,60.0,90.6666,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667,60.0,90.6667
