,id,start_time,pm25(t+1),pm10(t+1),pm25(t+2),pm10(t+2),pm25(t+3),pm10(t+3),pm25(t+4),pm10(t+4),pm25(t+5),pm10(t+5),pm25(t+6),pm10(t+6),pm25(t+7),pm10(t+7),pm25(t+8),pm10(t+8),pm25(t+9),pm10(t+9),pm25(t+10),pm10(t+10),pm25(t+11),pm10(t+11),pm25(t+12),pm10(t+12),pm25(t+13),pm10(t+13),pm25(t+14),pm10(t+14),pm25(t+15),pm10(t+15),pm25(t+16),pm10(t+16),pm25(t+17),pm10(t+17),pm25(t+18),pm10(t+18),pm25(t+19),pm10(t+19),pm25(t+20),pm10(t+20),pm25(t+21),pm10(t+21),pm25(t+22),pm10(t+22),pm25(t+23),pm10(t+23),pm25(t+24),pm10(t+24)
0,54399,20010320,88.8333,122.8333,93.9722,132.8056,101.4676,143.2732,108.8789,152.3187,117.192,161.0384,126.3907,169.2115,136.1224,176.9134,144.004,185.9268,152.3426,194.7804,160.8218,203.3649,169.4789,211.8726,178.1934,220.345,186.8272,228.8672,195.278,237.5262,203.8236,246.126,212.4038,254.6836,221.0008,263.2368,229.5878,271.7974,238.1536,280.3729,246.708,288.9572,255.2796,297.529,263.8556,306.0962,272.4309,314.6649,281.0026,323.2363
