,id,start_time,pm25(t+1),pm10(t+1),pm25(t+2),pm10(t+2),pm25(t+3),pm10(t+3),pm25(t+4),pm10(t+4),pm25(t+5),pm10(t+5),pm25(t+6),pm10(t+6),pm25(t+7),pm10(t+7),pm25(t+8),pm10(t+8),pm25(t+9),pm10(t+9),pm25(t+10),pm10(t+10),pm25(t+11),pm10(t+11),pm25(t+12),pm10(t+12),pm25(t+13),pm10(t+13),pm25(t+14),pm10(t+14),pm25(t+15),pm10(t+15),pm25(t+16),pm10(t+16),pm25(t+17),pm10(t+17),pm25(t+18),pm10(t+18),pm25(t+19),pm10(t+19),pm25(t+20),pm10(t+20),pm25(t+21),pm10(t+21),pm25(t+22),pm10(t+22),pm25(t+23),pm10(t+23),pm25(t+24),pm10(t+24)
0,54399,20010401,101.3333,172.5,106.8889,180.75,113.537,190.875,120.4599,197.3542,127.2032,198.5799,136.4037,206.6765,147.6377,221.1226,155.3551,229.2264,163.4328,237.3058,171.7487,245.0442,180.2969,252.9926,189.1458,262.0614,197.9362,271.2922,206.3192,279.6538,214.8133,288.0583,223.3767,296.517,231.9814,305.0958,240.5954,313.7798,249.1704,322.3995,257.7094,330.9174,266.2744,339.4613,274.8513,348.0285,283.4304,356.6137,292.0052,365.2
