,id,start_time,pm25(t+1),pm10(t+1),pm25(t+2),pm10(t+2),pm25(t+3),pm10(t+3),pm25(t+4),pm10(t+4),pm25(t+5),pm10(t+5),pm25(t+6),pm10(t+6),pm25(t+7),pm10(t+7),pm25(t+8),pm10(t+8),pm25(t+9),pm10(t+9),pm25(t+10),pm10(t+10),pm25(t+11),pm10(t+11),pm25(t+12),pm10(t+12),pm25(t+13),pm10(t+13),pm25(t+14),pm10(t+14),pm25(t+15),pm10(t+15),pm25(t+16),pm10(t+16),pm25(t+17),pm10(t+17),pm25(t+18),pm10(t+18),pm25(t+19),pm10(t+19),pm25(t+20),pm10(t+20),pm25(t+21),pm10(t+21),pm25(t+22),pm10(t+22),pm25(t+23),pm10(t+23),pm25(t+24),pm10(t+24)
0,54399,20010407,92.3333,129.8333,96.2222,131.4722,101.2593,136.0509,108.3025,141.5594,115.6862,149.1527,125.3006,159.3448,136.5174,171.2356,143.8814,178.1359,151.8245,185.9132,160.2521,194.2236,168.9104,203.001,177.781,211.9757,186.5278,220.7475,194.8629,228.9995,203.3598,237.4768,211.949,246.0707,220.5652,254.7118,229.1743,263.3303,237.7398,271.8894,246.2752,280.4131,254.8439,288.982,263.4246,297.5662,272.0038,306.1488,280.5769,314.7217
