,id,start_time,pm25(t+1),pm10(t+1),pm25(t+2),pm10(t+2),pm25(t+3),pm10(t+3),pm25(t+4),pm10(t+4),pm25(t+5),pm10(t+5),pm25(t+6),pm10(t+6),pm25(t+7),pm10(t+7),pm25(t+8),pm10(t+8),pm25(t+9),pm10(t+9),pm25(t+10),pm10(t+10),pm25(t+11),pm10(t+11),pm25(t+12),pm10(t+12),pm25(t+13),pm10(t+13),pm25(t+14),pm10(t+14),pm25(t+15),pm10(t+15),pm25(t+16),pm10(t+16),pm25(t+17),pm10(t+17),pm25(t+18),pm10(t+18),pm25(t+19),pm10(t+19),pm25(t+20),pm10(t+20),pm25(t+21),pm10(t+21),pm25(t+22),pm10(t+22),pm25(t+23),pm10(t+23),pm25(t+24),pm10(t+24)
0,54399,20010322,94.1667,146.0,100.3611,155.5,107.2546,164.75,114.7971,173.5417,122.5966,181.9653,131.8627,192.2928,141.8398,199.0083,149.7853,207.843,158.0227,216.5669,166.484,225.203,175.0985,233.8132,183.8488,242.4546,192.5132,250.8148,200.9588,259.4493,209.4877,268.0503,218.0652,276.6309,226.662,285.2022,235.256,293.767,243.8238,302.3191,252.3756,310.9031,260.9451,319.4788,269.5213,328.0502,278.0973,336.62,286.6698,345.1897
