,id,start_time,pm25(t+1),pm10(t+1),pm25(t+2),pm10(t+2),pm25(t+3),pm10(t+3),pm25(t+4),pm10(t+4),pm25(t+5),pm10(t+5),pm25(t+6),pm10(t+6),pm25(t+7),pm10(t+7),pm25(t+8),pm10(t+8),pm25(t+9),pm10(t+9),pm25(t+10),pm10(t+10),pm25(t+11),pm10(t+11),pm25(t+12),pm10(t+12),pm25(t+13),pm10(t+13),pm25(t+14),pm10(t+14),pm25(t+15),pm10(t+15),pm25(t+16),pm10(t+16),pm25(t+17),pm10(t+17),pm25(t+18),pm10(t+18),pm25(t+19),pm10(t+19),pm25(t+20),pm10(t+20),pm25(t+21),pm10(t+21),pm25(t+22),pm10(t+22),pm25(t+23),pm10(t+23),pm25(t+24),pm10(t+24)
0,54399,20010408,91.0,130.3333,95.1667,134.7222,101.1944,140.0093,107.3935,147.3442,115.6258,157.2348,125.2301,168.774,135.9351,176.403,143.4242,184.0812,151.4672,192.3077,159.846,201.0241,168.5881,209.9708,177.4151,218.7602,186.1126,227.0912,194.4755,235.5392,202.9841,244.1156,211.5702,252.7502,220.191,261.3712,228.7914,269.9379,237.3541,278.4675,245.8944,287.0303,254.4642,295.6121,263.0442,304.1949,271.6232,312.769,280.1953,321.3353
