,id,wind_direction,wind_speed,pm10,pm25,humidity,dew,visibility,temperature
0,50136,69.0,0.0,34.0,30.0,64.0,-29.8,5.7,-25.0
1,50137,337.0,1.0,34.0,30.0,59.0,-29.8,30.0,-24.0
2,50246,279.0,4.0,34.0,30.0,38.0,-25.8,30.0,-14.6
3,50247,137.0,0.0,34.0,30.0,69.0,-29.3,21.1,-25.3
4,50349,275.0,4.0,34.0,30.0,38.0,-26.4,30.0,-15.3
5,50353,322.0,8.0,31.0,6.0,64.0,-22.7,4.7,-17.5
6,50425,115.0,0.0,27.0,20.0,67.0,-32.7,8.3,-28.5
7,50431,225.0,1.0,34.0,30.0,68.0,-34.0,7.7,-30.0
8,50434,254.0,0.0,34.0,30.0,61.0,-31.2,13.7,-25.9
9,50442,315.0,5.0,34.0,30.0,40.0,-26.9,30.0,-16.4
10,50445,267.0,4.0,34.0,30.0,45.0,-25.9,30.0,-16.8
11,50468,315.0,5.0,19.0,18.0,43.0,-26.2,30.0,-16.5
12,50514,260.0,2.0,27.0,20.0,66.0,-29.1,30.0,-24.6
13,50524,1.0,0.0,27.0,20.0,72.0,-30.4,14.5,-26.9
14,50525,181.0,1.0,20.0,16.0,63.0,-30.1,22.2,-25.1
15,50526,330.0,0.0,27.0,20.0,74.0,-29.9,13.6,-26.7
16,50527,161.0,2.0,27.0,20.0,69.0,-30.4,20.7,-26.4
17,50548,87.0,1.0,34.0,30.0,40.0,-26.8,23.1,-16.3
18,50557,265.0,3.0,34.0,30.0,44.0,-25.5,30.0,-16.1
19,50564,250.0,2.0,15.0,13.0,44.0,-25.7,23.2,-16.3
20,50566,283.0,5.0,15.0,13.0,47.0,-25.1,30.0,-16.4
21,50603,104.0,1.0,20.0,16.0,69.0,-24.0,11.0,-19.8
22,50618,165.0,1.0,20.0,16.0,68.0,-27.4,30.0,-23.1
23,50632,292.0,5.0,20.0,16.0,50.0,-25.2,30.0,-17.2
24,50639,334.0,6.0,39.0,30.0,32.0,-26.5,17.6,-13.3
25,50645,266.0,3.0,39.0,30.0,43.0,-25.3,30.0,-15.5
26,50646,268.0,4.0,39.0,30.0,52.0,-24.4,30.0,-16.9
27,50647,300.0,2.0,39.0,30.0,41.0,-24.2,30.0,-13.8
28,50655,275.0,3.0,39.0,30.0,57.0,-26.0,27.3,-19.6
29,50656,293.0,2.0,75.0,69.0,60.0,-25.9,9.4,-20.1
30,50658,283.0,4.0,39.0,30.0,51.0,-26.1,26.8,-18.5
31,50659,261.0,2.0,75.0,69.0,55.0,-26.5,21.6,-19.8
32,50673,107.0,1.0,35.0,8.0,62.0,-31.9,30.0,-26.8
33,50674,299.0,7.0,35.0,8.0,53.0,-26.2,29.3,-19.0
34,50727,354.0,1.0,29.0,11.0,68.0,-30.1,30.0,-25.9
35,50739,250.0,1.0,39.0,30.0,43.0,-24.4,16.9,-14.6
36,50741,291.0,5.0,39.0,30.0,42.0,-23.9,30.0,-13.7
37,50742,287.0,2.0,39.0,30.0,48.0,-25.1,15.6,-16.7
38,50745,260.0,2.0,39.0,30.0,41.0,-25.8,17.2,-15.5
39,50749,267.0,3.0,50.0,34.0,50.0,-23.9,30.0,-15.9
40,50750,268.0,3.0,39.0,30.0,51.0,-25.8,25.4,-18.1
41,50755,270.0,2.0,75.0,69.0,57.0,-25.5,16.9,-19.1
42,50756,256.0,2.0,75.0,69.0,68.0,-25.5,4.9,-21.2
43,50758,262.0,2.0,32.0,29.0,63.0,-25.6,30.0,-20.4
44,50767,204.0,0.0,75.0,69.0,70.0,-28.1,2.5,-24.2
45,50772,214.0,6.0,35.0,8.0,62.0,-28.3,9.0,-23.0
46,50774,260.0,5.0,73.0,65.0,54.0,-26.2,15.4,-19.2
47,50775,271.0,5.0,45.0,28.0,45.0,-25.3,29.6,-16.1
48,50776,265.0,5.0,86.0,18.0,47.0,-25.8,22.7,-17.2
49,50778,259.0,6.0,11.0,2.0,51.0,-25.7,18.7,-18.0
