,id,wind_direction,wind_speed,pm10,pm25,humidity,dew,visibility,temperature
0,50136.0,0.0,0.0,,,72.0,-35.3,14.9,-31.9
1,50137.0,331.0,0.0,,,70.0,-35.5,10.4,-31.8
2,50246.0,275.0,2.0,12.0,12.0,75.0,-29.2,8.0,-26.1
3,50247.0,112.0,1.0,,,72.0,-35.4,10.6,-32.0
4,50349.0,254.0,1.0,12.0,12.0,70.0,-34.2,19.6,-30.5
5,50353.0,0.0,0.0,12.0,12.0,72.0,-34.4,4.8,-31.0
6,50425.0,217.0,0.0,26.0,22.0,82.0,-19.2,2.0,-16.9
7,50431.0,350.0,0.0,26.0,22.0,80.0,-24.4,4.1,-21.9
8,50434.0,169.0,3.0,26.0,22.0,78.0,-25.4,17.9,-22.6
9,50442.0,302.0,2.0,12.0,12.0,77.0,-26.8,13.5,-23.9
10,50445.0,317.0,1.0,12.0,12.0,77.0,-26.6,7.4,-23.7
11,50468.0,328.0,1.0,23.0,3.0,75.0,-28.1,13.8,-25.0
12,50514.0,242.0,3.0,26.0,22.0,79.0,-24.0,19.1,-21.3
13,50524.0,240.0,2.0,26.0,22.0,85.0,-17.4,3.5,-15.5
14,50525.0,238.0,2.0,24.0,22.0,82.0,-18.1,3.7,-15.7
15,50526.0,322.0,0.0,26.0,22.0,84.0,-18.7,4.4,-16.6
16,50527.0,197.0,2.0,26.0,22.0,80.0,-18.7,5.9,-16.1
17,50548.0,101.0,0.0,28.0,25.0,74.0,-29.7,1.0,-26.5
18,50557.0,71.0,0.0,12.0,12.0,76.0,-29.1,5.7,-26.1
19,50564.0,99.0,0.0,23.0,3.0,77.0,-26.3,1.9,-23.4
20,50566.0,238.0,1.0,23.0,3.0,78.0,-26.6,7.9,-23.9
21,50603.0,251.0,3.0,24.0,22.0,84.0,-24.1,30.0,-22.1
22,50618.0,234.0,2.0,24.0,22.0,92.0,-19.5,0.6,-18.5
23,50632.0,310.0,5.0,24.0,22.0,77.0,-18.3,16.3,-15.2
24,50639.0,337.0,3.0,28.0,25.0,59.0,-18.3,20.2,-11.9
25,50645.0,16.0,2.0,28.0,25.0,80.0,-21.9,30.0,-19.3
26,50646.0,18.0,1.0,28.0,25.0,82.0,-20.9,23.9,-18.6
27,50647.0,311.0,2.0,28.0,25.0,76.0,-19.3,17.1,-16.1
28,50655.0,270.0,1.0,28.0,25.0,78.0,-27.6,14.0,-24.9
29,50656.0,263.0,0.0,55.0,43.0,78.0,-22.5,23.2,-19.6
30,50658.0,15.0,3.0,28.0,25.0,69.0,-21.6,30.0,-17.3
31,50659.0,17.0,4.0,55.0,43.0,74.0,-22.4,30.0,-18.9
32,50673.0,102.0,0.0,25.0,20.0,77.0,-29.1,9.2,-26.3
33,50674.0,0.0,0.0,25.0,20.0,77.0,-30.2,18.3,-27.4
34,50727.0,353.0,0.0,22.0,17.0,80.0,-19.5,6.8,-16.9
35,50739.0,335.0,2.0,10.0,4.0,85.0,-18.0,8.9,-16.1
36,50741.0,301.0,2.0,28.0,25.0,75.0,-17.8,15.3,-14.3
37,50742.0,343.0,1.0,28.0,25.0,81.0,-21.1,7.2,-18.7
38,50745.0,94.0,0.0,28.0,25.0,79.0,-20.0,12.3,-17.2
39,50749.0,8.0,1.0,31.0,26.0,76.0,-23.6,5.4,-20.5
40,50750.0,29.0,3.0,28.0,25.0,73.0,-20.7,23.8,-17.0
41,50755.0,46.0,4.0,55.0,43.0,74.0,-21.5,30.0,-18.0
42,50756.0,348.0,2.0,55.0,43.0,80.0,-21.7,5.3,-19.1
43,50758.0,39.0,5.0,23.0,23.0,75.0,-21.2,30.0,-17.9
44,50767.0,9.0,3.0,55.0,43.0,74.0,-19.4,9.0,-15.8
45,50772.0,32.0,2.0,25.0,20.0,75.0,-28.3,11.0,-25.2
46,50774.0,18.0,0.0,35.0,25.0,79.0,-26.8,12.9,-24.2
47,50775.0,353.0,2.0,20.0,17.0,66.0,-16.7,30.0,-11.6
48,50776.0,312.0,0.0,31.0,15.0,84.0,-18.7,1.1,-16.6
49,50778.0,246.0,2.0,78.0,51.0,82.0,-20.9,5.5,-18.6
50,50779.0,172.0,1.0,78.0,51.0,82.0,-21.9,8.1,-19.6
51,50787.0,232.0,2.0,78.0,51.0,80.0,-22.0,23.8,-19.4
52,50788.0,263.0,2.0,78.0,51.0,80.0,-19.5,4.1,-16.9
53,50832.0,326.0,4.0,15.0,14.0,60.0,-16.0,30.0,-9.7
54,50833.0,325.0,3.0,15.0,14.0,83.0,-15.8,25.3,-13.5
55,50834.0,270.0,3.0,22.0,17.0,72.0,-17.8,23.7,-13.8
56,50838.0,294.0,2.0,26.0,19.0,68.0,-13.0,30.0,-8.1
57,50842.0,356.0,3.0,31.0,26.0,78.0,-21.9,6.5,-19.0
58,50844.0,342.0,2.0,26.0,13.0,74.0,-19.1,18.0,-15.5
59,50850.0,359.0,2.0,31.0,26.0,79.0,-21.8,26.0,-19.1
60,50851.0,36.0,3.0,55.0,43.0,73.0,-20.6,20.5,-16.9
61,50852.0,15.0,1.0,55.0,43.0,76.0,-21.4,5.1,-18.2
62,50853.0,20.0,1.0,71.0,41.0,73.0,-19.0,25.5,-15.3
63,50854.0,343.0,2.0,33.0,15.0,74.0,-21.7,17.6,-18.2
64,50858.0,321.0,3.0,42.0,40.0,83.0,-21.5,8.6,-19.4
65,50859.0,315.0,1.0,42.0,40.0,83.0,-24.4,4.6,-22.3
66,50861.0,348.0,0.0,71.0,41.0,86.0,-20.9,2.0,-19.2
67,50862.0,0.0,0.0,71.0,41.0,82.0,-23.8,3.7,-21.6
68,50867.0,284.0,1.0,42.0,40.0,85.0,-12.9,3.8,-10.9
69,50871.0,317.0,0.0,88.0,86.0,81.0,-22.1,4.2,-19.7
70,50873.0,156.0,0.0,94.0,82.0,84.0,-21.4,2.3,-19.4
71,50877.0,21.0,0.0,88.0,86.0,83.0,-19.3,3.0,-17.1
72,50878.0,240.0,1.0,98.0,94.0,84.0,-20.6,2.7,-18.6
73,50879.0,290.0,1.0,89.0,48.0,84.0,-13.7,2.4,-11.5
74,50880.0,261.0,1.0,78.0,51.0,79.0,-18.0,6.0,-15.2
75,50881.0,272.0,1.0,78.0,51.0,83.0,-19.0,4.5,-16.8
76,50884.0,66.0,0.0,111.0,90.0,82.0,-16.2,8.3,-13.8
77,50888.0,0.0,0.0,140.0,99.0,83.0,-21.6,3.8,-19.4
78,50892.0,352.0,0.0,78.0,51.0,82.0,-25.4,7.5,-23.2
79,50913.0,290.0,2.0,22.0,17.0,79.0,-19.3,21.6,-16.5
80,50915.0,0.0,0.0,8.0,5.0,80.0,-24.8,3.3,-22.3
81,50924.0,242.0,2.0,22.0,17.0,78.0,-17.5,5.1,-14.5
82,50928.0,301.0,5.0,22.0,17.0,65.0,-17.2,5.7,-12.0
83,50934.0,290.0,2.0,22.0,17.0,77.0,-13.4,20.4,-10.1
84,50936.0,345.0,2.0,26.0,13.0,84.0,-12.7,11.4,-10.5
85,50937.0,320.0,5.0,22.0,17.0,75.0,-13.6,30.0,-10.0
86,50939.0,338.0,2.0,22.0,21.0,86.0,-12.1,12.6,-10.3
87,50940.0,8.0,3.0,26.0,13.0,76.0,-14.4,30.0,-11.1
88,50945.0,342.0,4.0,25.0,10.0,83.0,-15.1,30.0,-12.9
89,50946.0,336.0,2.0,25.0,10.0,85.0,-14.5,29.9,-12.6
90,50948.0,327.0,2.0,43.0,18.0,84.0,-14.7,6.1,-12.5
91,50949.0,321.0,0.0,43.0,18.0,82.0,-14.9,30.0,-12.5
92,50950.0,6.0,2.0,33.0,22.0,79.0,-20.5,7.7,-17.7
93,50953.0,307.0,1.0,42.0,40.0,75.0,-19.9,15.0,-16.5
94,50954.0,353.0,2.0,25.0,10.0,79.0,-16.7,5.9,-13.9
95,50955.0,327.0,3.0,92.0,81.0,80.0,-16.4,30.0,-13.7
96,50956.0,322.0,1.0,42.0,40.0,80.0,-19.7,17.4,-17.1
97,50958.0,346.0,3.0,92.0,81.0,84.0,-13.3,9.9,-11.1
98,50960.0,247.0,0.0,49.0,42.0,84.0,-13.9,4.2,-11.7
99,50962.0,333.0,1.0,49.0,42.0,83.0,-16.1,4.7,-13.8
100,50963.0,35.0,1.0,88.0,86.0,83.0,-17.2,5.9,-15.0
101,50964.0,8.0,2.0,36.0,34.0,73.0,-15.2,6.0,-11.3
102,50965.0,104.0,1.0,66.0,52.0,76.0,-15.4,5.8,-12.0
103,50968.0,79.0,1.0,92.0,81.0,72.0,-15.5,6.9,-11.5
104,50971.0,293.0,3.0,89.0,48.0,79.0,-14.2,8.2,-11.3
105,50973.0,307.0,2.0,89.0,48.0,83.0,-13.4,7.5,-11.1
106,50978.0,292.0,3.0,98.0,74.0,86.0,-10.6,6.4,-8.7
107,50979.0,306.0,0.0,98.0,74.0,85.0,-11.4,3.7,-9.4
108,50983.0,353.0,10.0,90.0,77.0,79.0,-17.2,10.1,-14.4
109,50985.0,346.0,2.0,90.0,77.0,80.0,-12.9,11.5,-10.1
110,50987.0,264.0,3.0,92.0,55.0,83.0,-11.1,9.9,-8.7
111,51053.0,99.0,1.0,10.0,1.0,89.0,-18.1,7.2,-16.7
112,51058.0,140.0,1.0,10.0,1.0,79.0,-26.8,9.8,-24.2
113,51059.0,209.0,3.0,112.0,106.0,56.0,-17.4,30.0,-10.3
114,51060.0,100.0,1.0,10.0,1.0,80.0,-23.3,9.6,-20.8
115,51068.0,0.0,0.0,10.0,1.0,80.0,-26.9,8.3,-24.4
116,51076.0,0.0,0.0,10.0,1.0,82.0,-22.6,15.6,-20.3
117,51087.0,78.0,1.0,10.0,1.0,77.0,-21.7,28.9,-18.7
118,51133.0,202.0,0.0,12.0,8.0,73.0,-14.9,14.1,-11.0
119,51137.0,227.0,1.0,12.0,8.0,73.0,-17.5,30.0,-13.7
120,51145.0,74.0,1.0,12.0,8.0,75.0,-17.2,12.7,-13.7
121,51156.0,6.0,3.0,112.0,106.0,61.0,-19.1,30.0,-13.2
122,51186.0,0.0,0.0,10.0,1.0,78.0,-28.1,30.0,-25.4
123,51232.0,170.0,2.0,140.0,83.0,83.0,-20.0,2.2,-17.8
124,51238.0,,,,,,,,
125,51241.0,170.0,1.0,12.0,8.0,63.0,-17.2,30.0,-11.6
126,51243.0,5.0,0.0,117.0,87.0,79.0,-23.5,4.0,-20.8
127,51288.0,120.0,0.0,427.0,348.0,50.0,-22.0,30.0,-13.8
128,51328.0,299.0,0.0,115.0,87.0,85.0,-13.1,7.7,-11.1
129,51329.0,331.0,0.0,115.0,87.0,85.0,-17.1,1.8,-15.1
130,51330.0,269.0,1.0,169.0,104.0,64.0,-20.2,30.0,-14.9
131,51334.0,247.0,1.0,140.0,83.0,82.0,-19.4,2.3,-17.1
132,51346.0,0.0,0.0,67.0,57.0,80.0,-21.6,1.4,-19.0
133,51352.0,68.0,0.0,67.0,57.0,84.0,-20.9,3.0,-18.9
134,51353.0,120.0,0.0,294.0,224.0,79.0,-24.1,2.5,-21.4
135,51356.0,240.0,0.0,294.0,224.0,82.0,-24.1,0.4,-21.9
136,51357.0,232.0,0.0,297.0,240.0,83.0,-21.7,2.5,-19.6
137,51358.0,320.0,0.0,297.0,240.0,81.0,-23.9,0.1,-21.5
138,51359.0,129.0,0.0,294.0,224.0,77.0,-24.6,3.7,-21.7
139,51365.0,0.0,0.0,427.0,348.0,79.0,-24.6,1.4,-21.9
140,51367.0,122.0,1.0,232.0,175.0,83.0,-22.6,5.8,-20.5
141,51368.0,131.0,0.0,232.0,175.0,76.0,-26.1,0.8,-23.0
142,51369.0,20.0,0.0,361.0,296.0,86.0,-18.3,0.6,-16.5
143,51377.0,5.0,0.0,427.0,348.0,82.0,-22.4,0.6,-20.1
144,51378.0,238.0,1.0,120.0,93.0,84.0,-18.7,4.0,-16.6
145,51379.0,207.0,1.0,120.0,93.0,80.0,-25.5,27.0,-23.0
146,51430.0,0.0,0.0,218.0,195.0,87.0,-13.9,4.7,-12.2
147,51431.0,313.0,0.0,144.0,82.0,89.0,-11.2,3.8,-9.7
148,51433.0,115.0,0.0,144.0,82.0,85.0,-18.3,20.9,-16.4
149,51434.0,153.0,0.0,144.0,82.0,75.0,-10.8,13.3,-7.1
150,51435.0,0.0,0.0,144.0,82.0,86.0,-14.5,5.6,-12.7
151,51436.0,127.0,2.0,67.0,57.0,66.0,-13.8,14.2,-8.6
152,51437.0,324.0,1.0,218.0,195.0,70.0,-16.6,30.0,-12.3
153,51438.0,262.0,2.0,218.0,195.0,73.0,-16.2,14.9,-12.4
154,51463.0,194.0,2.0,252.0,176.0,72.0,-17.2,9.4,-13.2
155,51465.0,218.0,1.0,252.0,176.0,46.0,-21.5,30.0,-12.2
156,51467.0,10.0,0.0,93.0,60.0,57.0,-21.7,30.0,-15.1
157,51468.0,,,,,,,,
158,51469.0,236.0,2.0,252.0,176.0,43.0,-21.6,30.0,-11.5
159,51470.0,132.0,2.0,252.0,176.0,51.0,-22.0,30.0,-14.1
160,51477.0,285.0,1.0,252.0,176.0,83.0,-20.2,8.3,-18.0
161,51482.0,191.0,2.0,147.0,68.0,53.0,-21.3,30.0,-13.8
162,51495.0,354.0,3.0,60.0,47.0,62.0,-17.9,18.2,-12.1
163,51526.0,308.0,1.0,120.0,93.0,75.0,-21.5,24.9,-18.2
164,51542.0,30.0,0.0,67.0,57.0,69.0,-38.7,30.0,-35.0
165,51559.0,26.0,1.0,93.0,60.0,78.0,-17.0,10.0,-14.0
166,51567.0,289.0,0.0,95.0,73.0,84.0,-17.2,4.2,-15.1
167,51568.0,358.0,0.0,95.0,73.0,81.0,-19.9,8.0,-17.4
168,51571.0,253.0,2.0,120.0,93.0,68.0,-17.3,4.6,-12.6
169,51572.0,153.0,0.0,147.0,68.0,64.0,-18.4,4.7,-13.0
170,51573.0,54.0,1.0,147.0,68.0,56.0,-16.2,9.0,-9.0
171,51581.0,128.0,0.0,147.0,68.0,72.0,-18.3,12.8,-14.4
172,51627.0,170.0,1.0,82.0,44.0,87.0,-13.1,2.6,-11.4
173,51628.0,351.0,0.0,82.0,44.0,68.0,-11.5,7.9,-6.6
174,51629.0,86.0,0.0,95.0,56.0,69.0,-11.1,4.9,-6.4
175,51633.0,0.0,0.0,95.0,56.0,83.0,-14.0,2.7,-11.7
176,51636.0,14.0,1.0,95.0,56.0,83.0,-13.0,3.6,-10.7
177,51639.0,91.0,0.0,95.0,56.0,86.0,-11.2,3.8,-9.3
178,51642.0,45.0,0.0,93.0,60.0,82.0,-12.5,5.8,-10.0
179,51644.0,8.0,0.0,95.0,56.0,84.0,-14.1,3.7,-11.9
180,51655.0,295.0,0.0,95.0,73.0,80.0,-15.5,6.4,-12.8
181,51656.0,283.0,1.0,93.0,60.0,87.0,-13.6,5.4,-11.9
182,51701.0,49.0,0.0,80.0,76.0,81.0,-20.7,9.6,-18.2
183,51704.0,216.0,0.0,80.0,76.0,93.0,-5.6,0.9,-4.6
184,51705.0,0.0,0.0,80.0,76.0,88.0,-12.0,2.5,-10.4
185,51707.0,0.0,0.0,80.0,76.0,90.0,-7.7,4.1,-6.3
186,51708.0,0.0,0.0,102.0,98.0,90.0,-9.2,2.6,-7.9
187,51709.0,0.0,0.0,102.0,98.0,91.0,-7.3,0.8,-6.1
188,51711.0,241.0,2.0,82.0,44.0,59.0,-14.5,11.2,-7.9
189,51716.0,220.0,0.0,82.0,44.0,83.0,-9.5,9.8,-7.1
190,51717.0,168.0,0.0,92.0,71.0,94.0,-7.6,0.4,-6.8
191,51720.0,280.0,0.0,82.0,44.0,71.0,-12.6,13.1,-8.3
192,51722.0,218.0,1.0,82.0,44.0,61.0,-11.7,10.6,-5.4
193,51730.0,208.0,2.0,82.0,44.0,54.0,-12.7,15.9,-4.8
194,51747.0,355.0,0.0,86.0,54.0,65.0,-21.9,20.0,-16.9
195,51765.0,304.0,0.0,95.0,73.0,83.0,-15.6,6.4,-13.3
196,51777.0,263.0,0.0,95.0,73.0,77.0,-15.5,12.9,-12.3
197,51787.0,,,,,,,,
198,51802.0,0.0,0.0,102.0,98.0,91.0,-8.0,3.6,-6.8
199,51804.0,313.0,0.0,102.0,98.0,80.0,-17.5,30.0,-14.8
200,51810.0,224.0,0.0,92.0,71.0,91.0,-9.9,6.5,-8.7
201,51811.0,220.0,0.0,102.0,98.0,84.0,-6.1,7.1,-3.8
202,51814.0,0.0,0.0,102.0,98.0,93.0,-7.7,7.1,-6.8
203,51815.0,249.0,0.0,102.0,98.0,89.0,-8.5,1.6,-7.0
204,51818.0,0.0,0.0,86.0,39.0,89.0,-6.9,3.2,-5.4
205,51822.0,,,,,,,,
206,51826.0,237.0,1.0,133.0,28.0,71.0,-8.3,14.1,-3.8
207,51827.0,181.0,1.0,86.0,39.0,87.0,-6.7,8.2,-4.9
208,51828.0,231.0,2.0,133.0,28.0,73.0,-8.1,9.9,-4.0
209,51829.0,267.0,1.0,133.0,28.0,48.0,-12.9,21.0,-3.5
210,51839.0,279.0,1.0,133.0,28.0,55.0,-15.0,15.7,-7.5
211,51855.0,0.0,0.0,95.0,73.0,65.0,-16.0,25.1,-10.7
212,51886.0,12.0,0.0,147.0,68.0,66.0,-22.7,30.0,-17.9
213,51931.0,153.0,0.0,133.0,28.0,50.0,-13.3,14.3,-4.5
214,51991.0,,,,,,,,
215,52101.0,142.0,0.0,60.0,47.0,68.0,-23.8,30.0,-19.4
216,52112.0,281.0,1.0,60.0,47.0,72.0,-19.1,19.7,-15.2
217,52118.0,272.0,1.0,86.0,36.0,43.0,-23.0,30.0,-13.0
218,52203.0,46.0,1.0,86.0,36.0,80.0,-19.0,7.4,-16.4
219,52267.0,0.0,0.0,94.0,35.0,73.0,-16.8,27.3,-13.0
220,52313.0,90.0,4.0,86.0,36.0,69.0,-20.8,30.0,-16.4
221,52323.0,266.0,2.0,51.0,24.0,75.0,-23.5,30.0,-20.3
222,52378.0,263.0,3.0,89.0,83.0,80.0,-19.6,22.0,-17.0
223,52418.0,89.0,0.0,51.0,24.0,74.0,-18.1,10.8,-14.6
224,52424.0,97.0,1.0,51.0,24.0,73.0,-17.4,26.8,-13.7
225,52436.0,0.0,0.0,51.0,24.0,76.0,-18.9,28.7,-15.7
226,52446.0,212.0,2.0,94.0,35.0,81.0,-18.7,30.0,-16.3
227,52447.0,227.0,2.0,94.0,35.0,80.0,-16.1,23.4,-13.5
228,52495.0,250.0,0.0,30.0,29.0,81.0,-21.3,18.3,-18.9
229,52515.0,126.0,2.0,51.0,24.0,59.0,-20.3,30.0,-14.1
230,52533.0,227.0,2.0,94.0,35.0,63.0,-17.4,30.0,-11.9
231,52546.0,149.0,1.0,93.0,66.0,78.0,-17.2,10.4,-14.3
232,52557.0,137.0,1.0,93.0,66.0,74.0,-17.9,26.6,-14.4
233,52575.0,207.0,0.0,40.0,20.0,79.0,-18.9,10.2,-16.1
234,52576.0,42.0,1.0,40.0,20.0,78.0,-14.5,4.2,-11.4
235,52602.0,345.0,2.0,11.0,5.0,57.0,-23.9,19.7,-17.4
236,52607.0,152.0,4.0,96.0,57.0,82.0,-13.3,17.1,-10.8
237,52633.0,253.0,0.0,92.0,43.0,75.0,-31.5,13.1,-28.4
238,52643.0,0.0,0.0,93.0,66.0,58.0,-22.0,24.6,-15.6
239,52645.0,348.0,1.0,93.0,66.0,70.0,-29.7,30.0,-25.8
240,52652.0,137.0,1.0,93.0,66.0,73.0,-20.0,4.2,-16.4
241,52656.0,183.0,3.0,89.0,83.0,70.0,-17.5,10.9,-13.2
242,52657.0,290.0,0.0,93.0,66.0,70.0,-22.6,5.9,-18.5
243,52661.0,120.0,1.0,89.0,83.0,66.0,-17.7,30.0,-12.8
244,52674.0,257.0,2.0,60.0,30.0,67.0,-17.7,30.0,-13.0
245,52675.0,56.0,0.0,40.0,20.0,87.0,-14.0,7.6,-12.4
246,52679.0,224.0,1.0,78.0,67.0,84.0,-16.3,2.8,-14.3
247,52681.0,296.0,0.0,40.0,20.0,87.0,-15.5,6.9,-13.9
