,id,wind_direction,wind_speed,pm10,pm25,humidity,dew,visibility,temperature
0,50136,264.0,0.0,,,57.0,-24.1,30.0,-17.6
1,50137,313.0,2.0,,,49.0,-23.8,30.0,-15.5
2,50246,186.0,0.0,8.0,7.0,65.0,-26.0,23.8,-21.2
3,50247,42.0,0.0,,,75.0,-30.3,21.4,-27.2
4,50349,304.0,0.0,8.0,7.0,64.0,-25.6,8.2,-20.6
5,50353,277.0,4.0,8.0,7.0,57.0,-21.2,30.0,-14.6
6,50425,0.0,0.0,26.0,10.0,73.0,-31.6,2.6,-28.3
7,50431,254.0,1.0,26.0,10.0,73.0,-27.7,19.8,-24.2
8,50434,116.0,0.0,26.0,10.0,70.0,-31.9,7.7,-28.1
9,50442,279.0,2.0,8.0,7.0,42.0,-23.9,30.0,-13.7
10,50445,280.0,2.0,8.0,7.0,46.0,-23.4,15.7,-14.3
11,50468,297.0,2.0,26.0,16.0,46.0,-22.5,15.2,-13.3
12,50514,282.0,3.0,26.0,10.0,74.0,-23.5,30.0,-20.1
13,50524,227.0,2.0,26.0,10.0,74.0,-25.9,8.4,-22.5
14,50525,230.0,2.0,30.0,25.0,69.0,-25.4,20.0,-21.2
15,50526,257.0,0.0,26.0,10.0,73.0,-25.7,13.5,-22.2
16,50527,178.0,3.0,26.0,10.0,72.0,-27.7,30.0,-24.1
17,50548,327.0,1.0,46.0,42.0,43.0,-23.2,18.2,-13.3
18,50557,254.0,1.0,8.0,7.0,54.0,-23.2,2.3,-16.0
19,50564,242.0,3.0,24.0,22.0,49.0,-23.3,13.7,-15.0
20,50566,233.0,4.0,24.0,22.0,57.0,-21.7,30.0,-15.1
21,50603,279.0,2.0,30.0,25.0,81.0,-19.8,30.0,-17.3
22,50618,231.0,4.0,30.0,25.0,80.0,-21.0,30.0,-18.4
23,50632,306.0,8.0,30.0,25.0,67.0,-20.1,30.0,-15.4
24,50639,357.0,1.0,46.0,42.0,42.0,-19.8,18.9,-9.2
25,50645,157.0,0.0,46.0,42.0,64.0,-24.0,5.9,-18.9
26,50646,230.0,2.0,46.0,42.0,60.0,-21.4,6.2,-15.4
27,50647,27.0,1.0,46.0,42.0,61.0,-21.2,9.5,-15.4
28,50655,225.0,1.0,46.0,42.0,67.0,-22.7,11.0,-18.1
29,50656,218.0,1.0,120.0,110.0,76.0,-25.4,4.1,-22.3
30,50658,219.0,2.0,46.0,42.0,57.0,-22.3,18.6,-15.7
31,50659,270.0,1.0,120.0,110.0,60.0,-22.3,19.5,-16.3
32,50673,212.0,0.0,44.0,23.0,69.0,-27.1,8.5,-23.0
33,50674,222.0,1.0,44.0,23.0,59.0,-23.4,22.9,-17.3
34,50727,31.0,0.0,25.0,9.0,71.0,-24.7,9.5,-20.8
35,50739,185.0,2.0,41.0,37.0,57.0,-17.7,17.1,-10.8
36,50741,23.0,1.0,46.0,42.0,66.0,-20.3,0.9,-15.4
37,50742,275.0,3.0,46.0,42.0,44.0,-20.2,8.9,-10.3
38,50745,237.0,1.0,46.0,42.0,55.0,-19.7,8.3,-12.5
39,50749,225.0,2.0,84.0,44.0,64.0,-20.7,5.1,-15.4
40,50750,248.0,1.0,46.0,42.0,59.0,-20.8,12.2,-14.6
41,50755,290.0,0.0,120.0,110.0,66.0,-22.5,11.2,-17.7
42,50756,188.0,1.0,120.0,110.0,80.0,-25.2,2.0,-22.7
43,50758,228.0,2.0,71.0,59.0,71.0,-23.0,18.2,-19.1
44,50767,201.0,0.0,120.0,110.0,79.0,-24.8,2.6,-22.2
45,50772,179.0,3.0,44.0,23.0,58.0,-23.6,9.8,-17.3
46,50774,249.0,5.0,97.0,42.0,58.0,-22.8,9.5,-16.5
47,50775,286.0,5.0,27.0,24.0,42.0,-22.3,30.0,-12.0
48,50776,178.0,1.0,22.0,19.0,64.0,-22.4,1.7,-17.2
49,50778,253.0,4.0,47.0,18.0,58.0,-20.7,10.3,-14.2
50,50779,206.0,6.0,47.0,18.0,56.0,-20.9,24.5,-14.0
51,50787,258.0,5.0,47.0,18.0,64.0,-21.1,19.3,-15.9
52,50788,263.0,7.0,47.0,18.0,55.0,-20.1,15.1,-13.0
53,50832,239.0,1.0,27.0,22.0,44.0,-18.5,30.0,-8.4
54,50833,247.0,4.0,27.0,22.0,54.0,-19.2,30.0,-11.8
55,50834,275.0,2.0,25.0,9.0,50.0,-18.5,29.1,-10.1
56,50838,253.0,3.0,36.0,21.0,42.0,-19.6,20.4,-9.0
57,50842,177.0,1.0,84.0,44.0,67.0,-20.1,5.0,-15.4
58,50844,197.0,2.0,46.0,22.0,63.0,-19.5,12.4,-14.0
59,50850,191.0,2.0,84.0,44.0,70.0,-21.3,11.3,-17.1
60,50851,207.0,2.0,120.0,110.0,75.0,-23.1,2.4,-19.8
61,50852,167.0,2.0,120.0,110.0,74.0,-23.1,2.7,-19.7
62,50853,251.0,2.0,120.0,110.0,70.0,-22.2,7.4,-18.1
63,50854,218.0,2.0,72.0,58.0,71.0,-22.8,5.3,-18.9
