,id,wind_direction,wind_speed,pm10,pm25,humidity,dew,visibility,temperature
0,50136,0.0,0.0,31.0,23.0,73.0,-36.0,13.6,-32.8
1,50137,0.0,0.0,31.0,23.0,69.0,-36.6,9.3,-32.8
2,50246,271.0,2.0,31.0,23.0,72.0,-33.7,14.2,-30.3
3,50247,152.0,0.0,31.0,23.0,71.0,-35.8,30.0,-32.3
4,50349,0.0,0.0,31.0,23.0,72.0,-32.1,30.0,-28.6
5,50353,359.0,2.0,35.0,23.0,72.0,-23.2,30.0,-19.4
6,50425,205.0,1.0,22.0,15.0,84.0,-18.0,12.4,-15.9
7,50431,0.0,0.0,31.0,23.0,84.0,-18.9,12.4,-16.8
8,50434,180.0,1.0,31.0,23.0,83.0,-17.3,15.7,-15.1
9,50442,17.0,2.0,31.0,23.0,78.0,-16.5,10.2,-13.5
10,50445,0.0,0.0,31.0,23.0,86.0,-17.8,8.8,-16.0
11,50468,344.0,3.0,41.0,26.0,70.0,-23.6,27.9,-19.5
12,50514,231.0,2.0,22.0,15.0,83.0,-22.2,30.0,-20.1
13,50524,52.0,2.0,22.0,15.0,76.0,-29.4,14.2,-26.4
14,50525,134.0,1.0,22.0,20.0,78.0,-24.7,22.2,-21.9
15,50526,191.0,0.0,22.0,15.0,80.0,-24.6,11.2,-22.1
16,50527,150.0,4.0,22.0,15.0,80.0,-22.1,25.1,-19.5
17,50548,355.0,2.0,31.0,23.0,79.0,-14.9,10.6,-12.0
18,50557,19.0,3.0,31.0,23.0,84.0,-14.5,4.8,-12.4
19,50564,9.0,2.0,33.0,31.0,71.0,-21.3,21.6,-17.3
20,50566,229.0,1.0,33.0,31.0,78.0,-22.0,16.6,-19.1
21,50603,315.0,1.0,22.0,20.0,80.0,-14.8,30.0,-12.1
22,50618,0.0,0.0,22.0,20.0,93.0,-15.5,11.4,-14.6
23,50632,290.0,3.0,22.0,20.0,77.0,-18.5,24.0,-15.4
24,50639,341.0,2.0,90.0,84.0,80.0,-13.7,3.7,-10.9
25,50645,21.0,6.0,90.0,84.0,82.0,-13.1,5.9,-10.6
26,50646,23.0,5.0,90.0,84.0,85.0,-12.7,5.7,-10.7
27,50647,345.0,3.0,90.0,84.0,81.0,-13.0,6.2,-10.4
28,50655,63.0,4.0,90.0,84.0,80.0,-17.5,8.1,-14.8
29,50656,31.0,3.0,34.0,28.0,82.0,-15.5,4.8,-13.1
30,50658,8.0,3.0,116.0,94.0,82.0,-14.7,4.1,-12.3
31,50659,33.0,6.0,34.0,28.0,86.0,-15.3,3.5,-13.5
32,50673,50.0,0.0,19.0,3.0,80.0,-22.6,10.5,-20.0
33,50674,0.0,0.0,19.0,3.0,70.0,-17.1,30.0,-12.8
34,50727,304.0,0.0,21.0,19.0,78.0,-19.3,6.7,-16.4
35,50739,339.0,5.0,90.0,84.0,83.0,-13.5,4.7,-11.2
36,50741,6.0,3.0,90.0,84.0,82.0,-12.6,7.4,-10.1
37,50742,360.0,3.0,90.0,84.0,91.0,-11.1,1.9,-9.9
38,50745,16.0,2.0,90.0,84.0,81.0,-13.2,5.0,-10.6
39,50749,4.0,1.0,87.0,84.0,88.0,-10.6,6.8,-9.0
40,50750,54.0,4.0,116.0,94.0,85.0,-12.2,2.3,-10.2
41,50755,89.0,2.0,34.0,28.0,88.0,-9.0,5.6,-7.4
42,50756,33.0,1.0,34.0,28.0,90.0,-9.1,1.3,-7.7
43,50758,102.0,4.0,89.0,85.0,91.0,-9.5,6.5,-8.3
44,50767,57.0,1.0,34.0,28.0,89.0,-9.4,3.4,-7.9
45,50772,41.0,2.0,19.0,3.0,62.0,-17.0,30.0,-11.2
