,id,wind_direction,wind_speed,pm10,pm25,humidity,dew,visibility,temperature
0,50136,87.0,0.0,,,78.0,-26.4,3.9,-23.6
1,50137,186.0,0.0,,,77.0,-26.7,30.0,-23.8
2,50246,281.0,2.0,,,76.0,-27.1,30.0,-24.1
3,50247,135.0,0.0,,,76.0,-28.6,18.3,-25.6
4,50349,242.0,0.0,88.0,79.0,74.0,-28.8,28.4,-25.5
5,50353,194.0,0.0,88.0,79.0,75.0,-29.5,13.0,-26.4
6,50425,176.0,0.0,21.0,19.0,78.0,-23.9,10.4,-21.1
7,50431,12.0,0.0,21.0,19.0,79.0,-22.5,9.3,-19.8
8,50434,245.0,0.0,21.0,19.0,79.0,-22.8,18.2,-20.1
9,50442,241.0,1.0,88.0,79.0,82.0,-24.4,4.4,-22.2
10,50445,353.0,1.0,88.0,79.0,81.0,-22.7,9.8,-20.3
11,50468,339.0,1.0,88.0,79.0,79.0,-22.4,4.6,-19.7
12,50514,251.0,2.0,21.0,19.0,73.0,-30.9,26.9,-27.5
13,50524,227.0,2.0,21.0,19.0,80.0,-23.5,9.9,-21.0
14,50525,112.0,0.0,21.0,19.0,77.0,-25.4,7.8,-22.5
15,50526,334.0,0.0,21.0,19.0,80.0,-25.3,9.7,-22.8
16,50527,165.0,3.0,21.0,19.0,77.0,-25.1,17.2,-22.2
17,50548,46.0,1.0,95.0,73.0,76.0,-25.0,5.0,-21.9
18,50557,228.0,0.0,88.0,79.0,80.0,-23.0,10.7,-20.5
19,50564,217.0,1.0,88.0,79.0,71.0,-18.4,26.1,-14.3
20,50566,196.0,1.0,88.0,79.0,76.0,-21.9,24.0,-18.7
21,50603,255.0,2.0,21.0,19.0,84.0,-23.6,28.4,-21.6
22,50618,186.0,1.0,21.0,19.0,88.0,-21.9,30.0,-20.4
23,50632,306.0,1.0,21.0,19.0,73.0,-18.3,30.0,-14.5
24,50639,38.0,0.0,95.0,73.0,78.0,-21.2,2.0,-18.3
25,50645,273.0,0.0,95.0,73.0,78.0,-23.6,4.7,-20.8
26,50646,110.0,1.0,95.0,73.0,83.0,-21.4,2.7,-19.2
27,50647,175.0,0.0,95.0,73.0,83.0,-17.9,6.0,-15.7
28,50655,43.0,0.0,95.0,73.0,78.0,-27.1,10.9,-24.4
29,50656,139.0,1.0,148.0,141.0,82.0,-22.7,6.7,-20.4
30,50658,153.0,1.0,95.0,73.0,81.0,-20.7,7.3,-18.2
31,50659,199.0,1.0,148.0,141.0,84.0,-19.5,4.2,-17.4
32,50673,140.0,0.0,18.0,4.0,78.0,-26.7,19.9,-24.0
33,50674,147.0,0.0,18.0,4.0,82.0,-21.3,28.3,-19.0
34,50727,134.0,0.0,144.0,126.0,77.0,-25.6,30.0,-22.7
35,50739,181.0,3.0,66.0,53.0,80.0,-16.5,5.5,-13.8
36,50741,39.0,0.0,95.0,73.0,80.0,-18.5,2.7,-15.8
37,50742,146.0,1.0,95.0,73.0,83.0,-20.4,1.5,-18.2
38,50745,212.0,2.0,95.0,73.0,61.0,-16.5,8.2,-10.4
39,50749,171.0,1.0,86.0,55.0,73.0,-16.7,8.2,-12.9
40,50750,120.0,1.0,95.0,73.0,84.0,-20.9,1.8,-18.9
41,50755,181.0,1.0,148.0,141.0,84.0,-20.2,1.5,-18.2
42,50756,140.0,2.0,148.0,141.0,82.0,-23.7,1.2,-21.4
43,50758,172.0,2.0,123.0,98.0,86.0,-20.2,4.7,-18.4
44,50767,120.0,0.0,148.0,141.0,83.0,-22.1,1.6,-20.0
45,50772,204.0,2.0,18.0,4.0,82.0,-20.8,10.0,-18.5
46,50774,282.0,1.0,60.0,42.0,81.0,-18.9,7.7,-16.4
47,50775,0.0,0.0,64.0,59.0,84.0,-19.5,11.3,-17.4
48,50776,268.0,1.0,207.0,127.0,84.0,-19.3,3.8,-17.2
