,id,wind_direction,wind_speed,pm10,pm25,humidity,dew,visibility,temperature
0,50136,149.0,0.0,,,73.0,-34.0,13.8,-30.7
1,50137,292.0,0.0,,,71.0,-34.0,28.3,-30.4
2,50246,285.0,2.0,16.0,12.0,74.0,-29.5,30.0,-26.2
3,50247,163.0,0.0,,,72.0,-34.2,30.0,-30.8
4,50349,271.0,1.0,16.0,12.0,72.0,-32.0,30.0,-28.5
5,50353,355.0,0.0,16.0,12.0,75.0,-31.3,20.0,-28.2
6,50425,34.0,1.0,19.0,8.0,80.0,-21.8,13.0,-19.2
7,50431,342.0,0.0,19.0,8.0,78.0,-27.5,18.2,-24.8
8,50434,176.0,1.0,19.0,8.0,75.0,-29.7,19.9,-26.6
9,50442,257.0,0.0,16.0,12.0,78.0,-26.9,30.0,-24.2
10,50445,340.0,2.0,16.0,12.0,79.0,-25.3,30.0,-22.7
11,50468,326.0,1.0,21.0,17.0,77.0,-25.3,30.0,-22.4
12,50514,244.0,2.0,19.0,8.0,76.0,-27.1,10.5,-24.1
13,50524,224.0,3.0,19.0,8.0,79.0,-24.5,23.8,-21.8
14,50525,159.0,1.0,19.0,8.0,76.0,-26.3,30.0,-23.3
15,50526,313.0,1.0,19.0,8.0,81.0,-19.1,22.8,-16.6
16,50527,165.0,4.0,19.0,8.0,75.0,-25.4,28.8,-22.2
17,50548,32.0,0.0,108.0,96.0,73.0,-29.9,10.8,-26.5
18,50557,0.0,0.0,16.0,12.0,77.0,-28.7,11.4,-25.9
19,50564,208.0,0.0,21.0,17.0,76.0,-25.6,15.2,-22.5
20,50566,150.0,1.0,21.0,17.0,81.0,-26.1,19.3,-23.8
21,50603,256.0,3.0,19.0,8.0,82.0,-22.7,30.0,-20.4
22,50618,206.0,1.0,19.0,8.0,85.0,-23.9,30.0,-22.1
23,50632,317.0,2.0,19.0,8.0,79.0,-18.9,24.0,-16.1
24,50639,338.0,2.0,108.0,96.0,56.0,-17.4,30.0,-10.3
25,50645,358.0,0.0,108.0,96.0,75.0,-27.5,16.2,-24.3
26,50646,67.0,0.0,108.0,96.0,80.0,-24.9,2.1,-22.4
27,50647,351.0,3.0,108.0,96.0,61.0,-17.0,30.0,-11.0
28,50655,269.0,1.0,108.0,96.0,76.0,-29.4,17.5,-26.4
29,50656,243.0,0.0,70.0,65.0,81.0,-24.4,9.3,-22.0
30,50658,17.0,1.0,108.0,96.0,80.0,-22.2,18.5,-19.6
31,50659,55.0,0.0,70.0,65.0,82.0,-22.7,22.8,-20.4
32,50673,33.0,0.0,16.0,4.0,72.0,-31.2,21.6,-27.7
33,50674,137.0,0.0,16.0,4.0,76.0,-27.6,30.0,-24.6
34,50727,158.0,1.0,24.0,19.0,77.0,-24.1,29.8,-21.1
35,50739,272.0,0.0,70.0,64.0,73.0,-18.5,13.5,-14.7
36,50741,330.0,1.0,108.0,96.0,64.0,-16.4,30.0,-10.9
37,50742,338.0,1.0,108.0,96.0,84.0,-21.6,3.4,-19.6
38,50745,0.0,0.0,108.0,96.0,78.0,-21.3,3.5,-18.4
39,50749,242.0,0.0,44.0,32.0,83.0,-21.1,12.5,-18.9
40,50750,83.0,0.0,108.0,96.0,81.0,-21.7,13.6,-19.3
41,50755,188.0,0.0,70.0,65.0,79.0,-24.6,5.2,-21.9
42,50756,271.0,0.0,70.0,65.0,83.0,-25.1,3.8,-23.0
43,50758,33.0,0.0,47.0,33.0,86.0,-21.4,19.1,-19.7
44,50767,0.0,0.0,70.0,65.0,83.0,-23.5,8.8,-21.4
45,50772,257.0,0.0,16.0,4.0,74.0,-29.0,18.0,-25.7
46,50774,275.0,1.0,25.0,20.0,78.0,-26.4,24.8,-23.6
47,50775,21.0,1.0,19.0,19.0,84.0,-21.0,30.0,-19.0
48,50776,267.0,1.0,88.0,30.0,79.0,-22.4,10.3,-19.7
49,50778,243.0,1.0,39.0,23.0,82.0,-19.8,19.5,-17.5
50,50779,177.0,1.0,39.0,23.0,77.0,-28.9,20.0,-26.1
51,50787,242.0,2.0,39.0,23.0,80.0,-22.6,30.0,-20.0
52,50788,285.0,4.0,39.0,23.0,75.0,-20.4,30.0,-17.0
53,50832,207.0,1.0,37.0,32.0,78.0,-23.4,30.0,-20.6
54,50833,282.0,5.0,37.0,32.0,68.0,-18.5,30.0,-13.9
55,50834,135.0,0.0,24.0,19.0,80.0,-26.1,30.0,-23.6
56,50838,261.0,0.0,37.0,32.0,76.0,-19.8,30.0,-16.6
57,50842,309.0,0.0,44.0,32.0,82.0,-22.2,,-19.9
58,50844,243.0,0.0,65.0,20.0,75.0,-26.2,5.9,-23.0
59,50850,327.0,1.0,44.0,32.0,87.0,-19.3,8.8,-17.7
60,50851,360.0,1.0,70.0,65.0,83.0,-22.1,10.0,-20.0
61,50852,325.0,1.0,70.0,65.0,84.0,-21.7,4.7,-19.7
62,50853,246.0,0.0,70.0,65.0,83.0,-22.5,6.3,-20.4
63,50854,208.0,0.0,47.0,33.0,81.0,-22.8,4.3,-20.4
64,50858,260.0,1.0,100.0,90.0,87.0,-23.7,4.5,-22.2
65,50859,285.0,2.0,100.0,90.0,79.0,-27.3,5.9,-24.7
66,50861,0.0,0.0,70.0,65.0,82.0,-27.1,3.1,-25.0
67,50862,159.0,1.0,70.0,65.0,80.0,-27.6,5.2,-25.2
68,50867,253.0,1.0,112.0,99.0,81.0,-22.6,4.6,-20.2
69,50871,190.0,4.0,77.0,62.0,80.0,-20.6,5.9,-18.0
70,50873,156.0,1.0,56.0,47.0,79.0,-25.2,7.7,-22.6
71,50877,230.0,4.0,77.0,62.0,71.0,-18.5,10.5,-14.4
72,50878,236.0,1.0,52.0,50.0,85.0,-21.0,4.2,-19.1
73,50879,288.0,3.0,91.0,41.0,80.0,-17.7,4.0,-15.0
74,50880,233.0,0.0,39.0,23.0,80.0,-19.5,15.3,-16.9
75,50881,304.0,2.0,39.0,23.0,81.0,-19.1,22.4,-16.6
76,50884,206.0,1.0,40.0,27.0,76.0,-17.3,11.3,-14.0
77,50888,298.0,2.0,41.0,35.0,70.0,-17.0,23.7,-12.7
78,50892,128.0,0.0,39.0,23.0,78.0,-27.9,7.5,-25.2
79,50913,240.0,1.0,24.0,19.0,79.0,-27.1,30.0,-24.5
80,50915,17.0,0.0,9.0,7.0,78.0,-27.8,15.7,-25.1
81,50924,245.0,2.0,24.0,19.0,82.0,-20.9,11.6,-18.6
82,50928,258.0,3.0,24.0,19.0,67.0,-17.1,27.9,-12.2
