,id,wind_direction,wind_speed,pm10,pm25,humidity,dew,visibility,temperature
0,50136,108.0,0.0,,,75.0,-31.1,30.0,-28.0
1,50137,336.0,1.0,,,69.0,-27.1,30.0,-23.0
2,50246,287.0,2.0,21.0,8.0,73.0,-28.6,30.0,-25.2
3,50247,141.0,1.0,,,71.0,-35.6,22.5,-32.1
4,50349,167.0,1.0,21.0,8.0,66.0,-27.3,30.0,-22.7
5,50353,350.0,2.0,21.0,8.0,64.0,-23.6,30.0,-18.5
6,50425,135.0,0.0,35.0,32.0,69.0,-35.5,19.9,-31.7
7,50431,20.0,0.0,35.0,32.0,70.0,-38.3,30.0,-34.7
8,50434,198.0,1.0,35.0,32.0,66.0,-40.6,30.0,-36.5
9,50442,307.0,2.0,21.0,8.0,57.0,-25.3,30.0,-18.9
10,50445,29.0,1.0,21.0,8.0,77.0,-28.5,23.5,-25.7
11,50468,308.0,4.0,15.0,12.0,47.0,-22.5,30.0,-13.6
12,50514,224.0,2.0,35.0,32.0,76.0,-20.8,30.0,-17.6
13,50524,129.0,0.0,35.0,32.0,72.0,-36.0,18.2,-32.7
14,50525,162.0,1.0,26.0,21.0,74.0,-30.0,19.0,-26.8
15,50526,0.0,0.0,35.0,32.0,73.0,-34.0,21.4,-30.7
16,50527,159.0,4.0,35.0,32.0,75.0,-28.8,26.2,-25.7
17,50548,42.0,1.0,51.0,51.0,70.0,-28.7,4.8,-24.8
18,50557,246.0,0.0,21.0,8.0,66.0,-26.7,30.0,-22.1
19,50564,230.0,1.0,23.0,6.0,63.0,-24.4,30.0,-19.1
20,50566,274.0,3.0,23.0,6.0,50.0,-22.0,30.0,-13.8
21,50603,252.0,5.0,26.0,21.0,85.0,-21.8,30.0,-19.9
22,50618,218.0,2.0,26.0,21.0,85.0,-23.4,30.0,-21.6
23,50632,306.0,2.0,26.0,21.0,73.0,-21.3,30.0,-17.6
24,50639,324.0,3.0,51.0,51.0,53.0,-20.9,30.0,-13.4
25,50645,91.0,0.0,51.0,51.0,68.0,-24.5,30.0,-20.1
26,50646,226.0,1.0,51.0,51.0,81.0,-23.5,7.7,-21.1
27,50647,316.0,1.0,51.0,51.0,71.0,-21.1,22.6,-17.1
28,50655,270.0,2.0,51.0,51.0,65.0,-23.9,22.2,-19.0
29,50656,0.0,0.0,135.0,121.0,76.0,-28.3,4.0,-25.3
30,50658,307.0,2.0,51.0,51.0,63.0,-23.5,24.5,-18.2
31,50659,275.0,1.0,135.0,121.0,70.0,-23.4,16.1,-19.3
32,50673,88.0,1.0,50.0,48.0,72.0,-31.3,30.0,-27.8
33,50674,283.0,2.0,50.0,48.0,69.0,-24.8,21.3,-20.6
34,50727,0.0,0.0,21.0,18.0,75.0,-26.8,5.8,-23.6
35,50739,290.0,1.0,21.0,17.0,63.0,-20.4,23.4,-14.9
36,50741,76.0,1.0,51.0,51.0,64.0,-21.5,30.0,-16.3
37,50742,306.0,2.0,51.0,51.0,64.0,-20.6,30.0,-15.3
38,50745,307.0,0.0,51.0,51.0,75.0,-22.8,10.1,-19.5
39,50749,10.0,1.0,75.0,58.0,77.0,-21.9,19.3,-18.9
40,50750,338.0,1.0,51.0,51.0,76.0,-22.8,15.7,-19.6
41,50755,304.0,0.0,135.0,121.0,81.0,-23.5,8.8,-21.1
42,50756,161.0,2.0,135.0,121.0,78.0,-28.8,1.4,-26.1
43,50758,242.0,1.0,89.0,71.0,83.0,-23.4,13.2,-21.3
44,50767,194.0,0.0,135.0,121.0,79.0,-28.2,2.6,-25.6
45,50772,194.0,1.0,50.0,48.0,72.0,-24.6,5.5,-20.9
46,50774,285.0,2.0,107.0,75.0,75.0,-23.9,5.5,-20.6
47,50775,264.0,2.0,32.0,27.0,55.0,-22.8,24.4,-15.8
48,50776,266.0,2.0,48.0,18.0,59.0,-24.3,22.1,-18.2
49,50778,258.0,6.0,86.0,40.0,56.0,-22.7,20.8,-15.9
50,50779,243.0,5.0,86.0,40.0,54.0,-22.2,30.0,-15.0
51,50787,247.0,7.0,86.0,40.0,62.0,-22.3,17.1,-16.7
52,50788,268.0,6.0,86.0,40.0,59.0,-22.3,15.0,-16.1
53,50832,225.0,1.0,66.0,64.0,79.0,-23.8,30.0,-21.1
54,50833,277.0,3.0,66.0,64.0,70.0,-19.5,30.0,-15.3
55,50834,290.0,2.0,21.0,18.0,63.0,-17.7,30.0,-12.1
56,50838,294.0,1.0,40.0,32.0,72.0,-19.0,30.0,-15.1
57,50842,327.0,1.0,75.0,58.0,76.0,-21.6,10.1,-18.4
58,50844,299.0,0.0,32.0,9.0,73.0,-24.7,14.5,-21.1
59,50850,220.0,1.0,75.0,58.0,83.0,-23.2,5.1,-21.1
60,50851,202.0,2.0,135.0,121.0,80.0,-23.7,3.3,-21.2
61,50852,163.0,2.0,135.0,121.0,79.0,-24.1,5.3,-21.4
62,50853,233.0,1.0,142.0,129.0,81.0,-22.5,6.2,-20.1
63,50854,255.0,0.0,102.0,76.0,79.0,-24.8,6.5,-22.2
64,50858,31.0,1.0,100.0,82.0,82.0,-26.7,8.4,-24.6
65,50859,269.0,1.0,100.0,82.0,79.0,-26.1,3.5,-23.5
66,50861,204.0,2.0,142.0,129.0,83.0,-23.1,3.2,-21.1
67,50862,101.0,0.0,142.0,129.0,76.0,-28.9,0.4,-25.9
68,50867,0.0,0.0,100.0,82.0,80.0,-26.1,2.9,-23.6
69,50871,194.0,2.0,55.0,50.0,68.0,-23.2,7.3,-18.8
70,50873,251.0,2.0,53.0,30.0,56.0,-22.7,12.1,-15.9
71,50877,241.0,5.0,55.0,50.0,68.0,-21.4,8.7,-16.9
72,50878,222.0,3.0,56.0,38.0,65.0,-25.1,12.0,-20.2
73,50879,258.0,6.0,51.0,45.0,68.0,-20.3,8.0,-15.8
74,50880,281.0,3.0,86.0,40.0,48.0,-22.1,21.2,-13.4
75,50881,274.0,2.0,86.0,40.0,56.0,-21.8,20.3,-15.0
76,50884,238.0,1.0,83.0,63.0,54.0,-21.4,15.3,-14.1
77,50888,289.0,2.0,97.0,78.0,52.0,-21.2,17.1,-13.4
78,50892,257.0,6.0,86.0,40.0,53.0,-23.3,23.2,-15.9
79,50913,268.0,2.0,21.0,18.0,78.0,-22.7,29.1,-19.8
