,id,wind_direction,wind_speed,pm10,pm25,humidity,dew,visibility,temperature
0,50136,215.0,2.0,,,69.0,-17.7,7.7,-13.2
1,50137,308.0,3.0,,,69.0,-17.6,22.9,-13.1
2,50246,218.0,2.0,63.0,59.0,76.0,-19.7,4.7,-16.5
3,50247,36.0,0.0,,,64.0,-20.7,21.8,-15.4
4,50349,47.0,0.0,63.0,59.0,67.0,-20.8,24.6,-16.1
5,50353,231.0,0.0,63.0,59.0,77.0,-24.9,4.5,-22.0
6,50425,238.0,1.0,22.0,15.0,72.0,-24.7,17.2,-21.0
7,50431,241.0,1.0,22.0,15.0,75.0,-21.7,6.5,-18.4
8,50434,305.0,2.0,22.0,15.0,72.0,-21.5,8.9,-17.7
9,50442,290.0,3.0,63.0,59.0,58.0,-19.2,30.0,-12.6
10,50445,36.0,0.0,63.0,59.0,59.0,-19.1,20.2,-12.8
11,50468,0.0,0.0,70.0,50.0,72.0,-19.0,19.2,-15.1
12,50514,291.0,5.0,22.0,15.0,78.0,-21.5,20.6,-18.6
13,50524,255.0,3.0,22.0,15.0,77.0,-25.5,11.4,-22.6
14,50525,223.0,2.0,17.0,16.0,71.0,-25.4,23.1,-21.5
15,50526,254.0,3.0,22.0,15.0,74.0,-21.7,6.8,-18.2
16,50527,227.0,3.0,22.0,15.0,75.0,-24.9,15.5,-21.7
17,50548,0.0,0.0,192.0,127.0,68.0,-22.7,11.5,-18.2
18,50557,249.0,1.0,63.0,59.0,78.0,-20.8,5.8,-17.9
19,50564,221.0,5.0,118.0,96.0,69.0,-18.3,10.1,-13.8
20,50566,242.0,3.0,118.0,96.0,65.0,-17.0,7.5,-11.8
21,50603,321.0,5.0,17.0,16.0,72.0,-15.8,30.0,-11.8
22,50618,242.0,3.0,17.0,16.0,84.0,-23.5,30.0,-21.5
23,50632,305.0,5.0,17.0,16.0,65.0,-18.8,30.0,-13.6
24,50639,358.0,3.0,192.0,127.0,49.0,-17.4,30.0,-8.6
25,50645,221.0,1.0,192.0,127.0,77.0,-18.7,7.0,-15.6
26,50646,251.0,1.0,192.0,127.0,84.0,-18.3,1.9,-16.2
27,50647,353.0,2.0,192.0,127.0,57.0,-16.0,23.6,-9.0
