,id,wind_direction,wind_speed,pm10,pm25,humidity,dew,visibility,temperature
0,50136,87.0,0.0,,,76.0,-27.4,9.7,-24.4
1,50137,341.0,0.0,,,79.0,-24.8,28.7,-22.2
2,50246,274.0,2.0,,,77.0,-26.8,30.0,-23.9
3,50247,225.0,0.0,,,76.0,-29.1,20.9,-26.1
4,50349,279.0,0.0,,,74.0,-29.5,16.1,-26.2
5,50353,327.0,0.0,,,76.0,-29.9,6.2,-26.9
6,50425,252.0,0.0,18.0,16.0,77.0,-23.9,6.5,-20.9
7,50431,4.0,0.0,18.0,16.0,78.0,-23.5,7.2,-20.7
8,50434,306.0,2.0,18.0,16.0,81.0,-20.9,16.8,-18.4
9,50442,236.0,0.0,,,77.0,-26.5,4.8,-23.6
10,50445,335.0,1.0,,,83.0,-23.0,12.0,-20.9
11,50468,317.0,0.0,17.0,6.0,80.0,-23.1,5.4,-20.6
12,50514,260.0,4.0,18.0,16.0,78.0,-26.7,24.7,-24.0
13,50524,236.0,2.0,18.0,16.0,79.0,-24.0,17.7,-21.3
14,50525,193.0,0.0,18.0,16.0,79.0,-24.8,15.5,-22.2
15,50526,331.0,0.0,18.0,16.0,81.0,-25.3,12.8,-22.9
16,50527,162.0,4.0,18.0,16.0,76.0,-25.1,30.0,-22.0
17,50548,241.0,0.0,115.0,75.0,76.0,-25.8,3.9,-22.7
18,50557,168.0,1.0,115.0,75.0,79.0,-23.9,11.0,-21.2
19,50564,224.0,3.0,17.0,6.0,73.0,-19.1,21.0,-15.4
20,50566,157.0,2.0,17.0,6.0,76.0,-22.2,30.0,-19.0
21,50603,270.0,1.0,18.0,16.0,83.0,-25.7,30.0,-23.6
22,50618,205.0,1.0,18.0,16.0,88.0,-22.6,30.0,-21.1
23,50632,286.0,1.0,18.0,16.0,74.0,-18.2,30.0,-14.6
24,50639,12.0,0.0,115.0,75.0,79.0,-21.6,2.0,-18.9
25,50645,0.0,0.0,115.0,75.0,78.0,-23.6,5.4,-20.8
26,50646,117.0,1.0,115.0,75.0,83.0,-21.3,2.5,-19.1
27,50647,315.0,1.0,115.0,75.0,84.0,-18.1,4.5,-16.0
28,50655,52.0,1.0,115.0,75.0,78.0,-27.0,10.6,-24.3
29,50656,132.0,1.0,140.0,134.0,81.0,-23.1,4.0,-20.7
30,50658,147.0,1.0,115.0,75.0,81.0,-20.7,5.8,-18.2
31,50659,186.0,1.0,140.0,134.0,84.0,-19.5,4.0,-17.5
32,50673,91.0,1.0,17.0,6.0,80.0,-26.5,30.0,-24.0
33,50674,109.0,1.0,17.0,6.0,85.0,-21.5,28.8,-19.6
34,50727,0.0,0.0,132.0,107.0,77.0,-26.5,30.0,-23.6
35,50739,181.0,3.0,67.0,54.0,81.0,-16.8,5.9,-14.3
36,50741,84.0,0.0,115.0,75.0,81.0,-19.0,4.2,-16.5
37,50742,145.0,0.0,115.0,75.0,84.0,-20.3,1.6,-18.3
38,50745,189.0,2.0,115.0,75.0,63.0,-16.2,9.6,-10.5
39,50749,168.0,1.0,97.0,60.0,74.0,-17.1,7.4,-13.5
40,50750,93.0,1.0,115.0,75.0,84.0,-21.3,2.1,-19.3
41,50755,141.0,0.0,140.0,134.0,83.0,-21.0,1.9,-18.8
42,50756,149.0,2.0,140.0,134.0,83.0,-22.8,1.1,-20.7
43,50758,151.0,2.0,123.0,103.0,86.0,-19.6,6.3,-17.8
44,50767,98.0,1.0,140.0,134.0,84.0,-22.4,1.2,-20.4
45,50772,216.0,0.0,17.0,6.0,81.0,-20.1,15.1,-17.6
46,50774,275.0,1.0,52.0,43.0,81.0,-18.8,9.5,-16.3
47,50775,0.0,0.0,49.0,40.0,84.0,-19.6,12.7,-17.6
48,50776,223.0,0.0,188.0,121.0,80.0,-20.7,4.1,-18.1
49,50778,212.0,3.0,76.0,48.0,79.0,-17.4,7.2,-14.6
50,50779,171.0,3.0,76.0,48.0,80.0,-20.4,20.9,-17.8
51,50787,238.0,4.0,76.0,48.0,75.0,-18.0,7.7,-14.6
52,50788,263.0,3.0,76.0,48.0,75.0,-17.8,5.7,-14.3
53,50832,209.0,1.0,156.0,150.0,80.0,-20.9,14.8,-18.3
54,50833,280.0,2.0,156.0,150.0,83.0,-19.0,10.3,-16.8
55,50834,0.0,0.0,132.0,107.0,82.0,-22.2,5.5,-19.9
56,50838,221.0,1.0,88.0,86.0,75.0,-17.3,9.1,-13.8
57,50842,145.0,1.0,97.0,60.0,80.0,-18.1,4.9,-15.4
58,50844,185.0,2.0,102.0,46.0,79.0,-19.4,4.1,-16.6
