,id,wind_direction,wind_speed,pm10,pm25,humidity,dew,visibility,temperature
0,50136,38.0,0.0,,,79.0,-21.3,3.6,-18.6
1,50137,311.0,3.0,,,69.0,-19.9,17.0,-15.5
2,50246,240.0,2.0,38.0,20.0,77.0,-24.5,8.3,-21.5
3,50247,153.0,0.0,,,78.0,-24.6,5.1,-21.8
4,50349,183.0,0.0,38.0,20.0,75.0,-27.1,29.3,-23.9
5,50353,325.0,0.0,38.0,20.0,74.0,-30.9,14.2,-27.7
6,50425,225.0,0.0,21.0,14.0,78.0,-23.9,5.1,-21.1
7,50431,15.0,1.0,21.0,14.0,76.0,-27.7,10.4,-24.7
8,50434,182.0,1.0,21.0,14.0,76.0,-27.4,10.6,-24.4
9,50442,288.0,2.0,38.0,20.0,71.0,-20.8,22.0,-16.8
10,50445,20.0,1.0,38.0,20.0,79.0,-24.6,4.8,-21.9
11,50468,342.0,1.0,49.0,42.0,77.0,-24.4,16.1,-21.4
12,50514,277.0,3.0,21.0,14.0,76.0,-26.1,3.9,-23.0
13,50524,171.0,1.0,21.0,14.0,76.0,-27.8,12.0,-24.8
14,50525,191.0,1.0,19.0,17.0,73.0,-26.2,11.2,-22.7
15,50526,296.0,1.0,21.0,14.0,81.0,-22.2,5.9,-19.8
16,50527,167.0,4.0,21.0,14.0,74.0,-27.1,22.3,-23.8
17,50548,51.0,0.0,121.0,95.0,72.0,-30.4,2.9,-26.9
18,50557,243.0,1.0,38.0,20.0,80.0,-23.9,1.7,-21.4
19,50564,215.0,3.0,49.0,42.0,74.0,-20.6,9.9,-17.1
20,50566,214.0,2.0,49.0,42.0,74.0,-19.4,8.0,-15.8
21,50603,248.0,5.0,19.0,17.0,82.0,-24.5,30.0,-22.3
22,50618,229.0,2.0,19.0,17.0,83.0,-28.4,26.8,-26.4
23,50632,306.0,3.0,19.0,17.0,77.0,-17.9,7.3,-14.8
24,50639,340.0,2.0,121.0,95.0,65.0,-17.7,13.6,-12.5
25,50645,262.0,1.0,121.0,95.0,82.0,-24.6,2.8,-22.4
26,50646,217.0,1.0,121.0,95.0,83.0,-22.6,1.2,-20.5
27,50647,301.0,1.0,121.0,95.0,77.0,-19.9,9.5,-16.8
