,id,wind_direction,wind_speed,pm10,pm25,humidity,dew,visibility,temperature
0,50136,179.0,0.0,,,70.0,-37.0,14.8,-33.4
1,50137,0.0,0.0,,,69.0,-36.4,30.0,-32.6
2,50246,266.0,3.0,,,74.0,-31.2,14.2,-28.0
3,50247,87.0,0.0,,,70.0,-37.6,28.8,-34.0
4,50349,264.0,1.0,25.0,21.0,69.0,-35.9,30.0,-32.1
5,50353,195.0,0.0,25.0,21.0,74.0,-34.9,24.1,-31.8
6,50425,0.0,0.0,52.0,36.0,71.0,-33.9,7.1,-30.3
7,50431,31.0,0.0,52.0,36.0,71.0,-35.0,7.7,-31.5
8,50434,186.0,2.0,52.0,36.0,71.0,-33.7,18.0,-30.1
9,50442,325.0,2.0,25.0,21.0,71.0,-25.4,30.0,-21.5
10,50445,339.0,1.0,25.0,21.0,76.0,-27.8,30.0,-24.8
11,50468,323.0,0.0,25.0,21.0,75.0,-28.9,30.0,-25.8
12,50514,255.0,4.0,52.0,36.0,81.0,-22.0,30.0,-19.6
13,50524,62.0,1.0,52.0,36.0,73.0,-32.6,14.8,-29.3
14,50525,136.0,0.0,39.0,35.0,75.0,-27.0,16.3,-23.8
15,50526,0.0,0.0,52.0,36.0,75.0,-31.7,9.1,-28.7
16,50527,321.0,0.0,52.0,36.0,73.0,-28.6,18.9,-25.2
17,50548,28.0,1.0,110.0,84.0,72.0,-30.1,18.6,-26.6
18,50557,82.0,1.0,28.0,28.0,76.0,-29.4,11.9,-26.4
19,50564,229.0,1.0,28.0,28.0,75.0,-27.4,30.0,-24.2
20,50566,160.0,0.0,28.0,28.0,77.0,-30.6,12.4,-27.8
21,50603,260.0,4.0,39.0,35.0,83.0,-19.8,30.0,-17.6
22,50618,233.0,3.0,39.0,35.0,88.0,-21.8,30.0,-20.3
23,50632,294.0,4.0,39.0,35.0,78.0,-18.5,30.0,-15.5
24,50639,324.0,3.0,110.0,84.0,62.0,-17.6,30.0,-11.8
25,50645,349.0,0.0,110.0,84.0,77.0,-27.3,16.9,-24.4
26,50646,0.0,0.0,110.0,84.0,79.0,-26.4,4.8,-23.8
27,50647,284.0,1.0,110.0,84.0,75.0,-19.3,18.0,-15.9
28,50655,77.0,0.0,110.0,84.0,74.0,-30.8,2.4,-27.6
29,50656,123.0,0.0,207.0,187.0,78.0,-28.2,2.3,-25.5
30,50658,15.0,1.0,110.0,84.0,77.0,-25.9,8.6,-23.0
31,50659,118.0,1.0,207.0,187.0,80.0,-25.9,4.5,-23.4
32,50673,152.0,0.0,22.0,7.0,72.0,-35.6,30.0,-32.2
33,50674,0.0,0.0,22.0,7.0,74.0,-32.9,30.0,-29.8
34,50727,15.0,0.0,13.0,13.0,81.0,-17.8,5.0,-15.3
35,50739,341.0,1.0,51.0,38.0,80.0,-18.8,8.5,-16.2
36,50741,286.0,1.0,110.0,84.0,76.0,-22.3,14.4,-19.1
37,50742,317.0,1.0,110.0,84.0,84.0,-22.9,3.8,-20.9
38,50745,316.0,0.0,110.0,84.0,76.0,-23.9,3.0,-20.8
39,50749,353.0,1.0,136.0,83.0,80.0,-23.7,9.3,-21.2
40,50750,75.0,0.0,110.0,84.0,82.0,-23.3,4.6,-21.0
41,50755,142.0,1.0,207.0,187.0,80.0,-24.4,2.7,-21.9
42,50756,151.0,1.0,207.0,187.0,80.0,-27.1,0.8,-24.6
43,50758,150.0,1.0,128.0,112.0,82.0,-24.6,6.0,-22.4
44,50767,28.0,1.0,207.0,187.0,77.0,-28.9,1.7,-26.1
45,50772,246.0,2.0,22.0,7.0,77.0,-27.6,4.5,-24.7
46,50774,131.0,0.0,91.0,68.0,77.0,-29.2,7.4,-26.4
47,50775,18.0,1.0,52.0,36.0,74.0,-28.4,10.4,-25.1
48,50776,260.0,1.0,122.0,75.0,74.0,-26.4,11.4,-23.1
49,50778,279.0,2.0,102.0,62.0,58.0,-27.0,30.0,-20.9
50,50779,199.0,3.0,102.0,62.0,63.0,-28.2,30.0,-23.1
51,50787,231.0,2.0,102.0,62.0,70.0,-26.5,30.0,-22.5
52,50788,280.0,4.0,102.0,62.0,65.0,-24.4,17.0,-19.5
53,50832,258.0,2.0,18.0,18.0,80.0,-20.5,30.0,-17.9
54,50833,272.0,1.0,18.0,18.0,74.0,-16.3,30.0,-12.6
55,50834,287.0,3.0,13.0,13.0,62.0,-16.2,30.0,-10.3
56,50838,213.0,0.0,19.0,14.0,66.0,-16.7,30.0,-11.6
57,50842,343.0,2.0,136.0,83.0,82.0,-22.5,7.8,-20.2
58,50844,331.0,0.0,17.0,7.0,78.0,-22.8,6.5,-20.0
59,50850,274.0,1.0,136.0,83.0,85.0,-21.4,2.4,-19.5
60,50851,42.0,0.0,207.0,187.0,81.0,-23.2,2.8,-20.8
61,50852,0.0,0.0,207.0,187.0,76.0,-27.7,1.7,-24.7
62,50853,104.0,0.0,221.0,205.0,80.0,-23.4,3.2,-20.9
63,50854,176.0,0.0,134.0,97.0,79.0,-25.6,2.6,-23.0
64,50858,211.0,1.0,344.0,324.0,81.0,-28.5,3.2,-26.3
65,50859,117.0,1.0,344.0,324.0,83.0,-23.8,1.6,-21.7
66,50861,90.0,2.0,221.0,205.0,76.0,-32.1,2.7,-29.3
67,50862,123.0,0.0,221.0,205.0,74.0,-31.7,0.5,-28.5
68,50867,43.0,1.0,344.0,324.0,82.0,-25.1,1.7,-22.9
69,50871,227.0,3.0,68.0,65.0,66.0,-21.6,8.0,-16.7
70,50873,59.0,1.0,61.0,47.0,69.0,-20.8,7.9,-16.4
71,50877,0.0,0.0,68.0,65.0,62.0,-20.5,17.9,-14.8
72,50878,231.0,2.0,78.0,73.0,73.0,-23.1,7.0,-19.5
73,50879,295.0,2.0,57.0,54.0,75.0,-20.5,5.6,-17.1
74,50880,208.0,1.0,102.0,62.0,65.0,-22.3,4.3,-17.3
75,50881,336.0,1.0,102.0,62.0,70.0,-22.9,11.7,-18.8
76,50884,189.0,2.0,87.0,83.0,64.0,-21.3,10.1,-16.1
77,50888,186.0,1.0,89.0,73.0,76.0,-26.7,6.9,-23.6
78,50892,139.0,1.0,102.0,62.0,76.0,-31.1,17.1,-28.2
79,50913,209.0,0.0,13.0,13.0,80.0,-24.1,14.6,-21.6
80,50915,250.0,1.0,9.0,3.0,74.0,-21.8,28.5,-18.3
81,50924,0.0,0.0,13.0,13.0,76.0,-19.3,19.2,-16.1
82,50928,291.0,4.0,13.0,13.0,61.0,-16.4,30.0,-10.3
83,50934,252.0,1.0,13.0,13.0,60.0,-15.5,30.0,-9.2
84,50936,323.0,1.0,17.0,7.0,75.0,-16.3,30.0,-12.8
85,50937,302.0,8.0,13.0,13.0,57.0,-14.2,30.0,-7.1
86,50939,233.0,1.0,17.0,7.0,85.0,-17.6,26.2,-15.8
87,50940,360.0,1.0,17.0,7.0,87.0,-17.3,30.0,-15.7
88,50945,279.0,1.0,44.0,29.0,94.0,-18.5,30.0,-17.9
89,50946,268.0,2.0,44.0,29.0,83.0,-15.9,30.0,-13.7
90,50948,276.0,2.0,50.0,31.0,80.0,-15.7,12.6,-13.0
91,50949,260.0,1.0,50.0,31.0,84.0,-19.0,30.0,-16.9
92,50950,157.0,1.0,102.0,88.0,83.0,-17.7,7.9,-15.5
93,50953,63.0,0.0,344.0,324.0,81.0,-25.7,1.0,-23.4
94,50954,106.0,0.0,44.0,29.0,84.0,-21.7,1.0,-19.7
95,50955,126.0,1.0,234.0,230.0,80.0,-23.5,7.7,-21.0
96,50956,139.0,0.0,344.0,324.0,82.0,-25.2,3.3,-23.0
