,id,wind_direction,wind_speed,pm10,pm25,humidity,dew,visibility,temperature
0,50136,126.0,0.0,,,74.0,-33.5,19.8,-30.4
1,50137,286.0,0.0,,,71.0,-35.1,13.2,-31.6
2,50246,72.0,0.0,63.0,48.0,76.0,-30.2,17.0,-27.3
3,50247,160.0,0.0,,,73.0,-32.8,14.8,-29.5
4,50349,222.0,0.0,63.0,48.0,73.0,-30.1,20.4,-26.7
5,50353,0.0,0.0,63.0,48.0,71.0,-33.1,21.4,-29.5
6,50425,117.0,0.0,32.0,19.0,73.0,-15.8,4.9,-12.0
7,50431,99.0,0.0,32.0,19.0,77.0,-20.4,12.7,-17.3
8,50434,162.0,2.0,32.0,19.0,81.0,-17.5,14.3,-15.0
9,50442,260.0,0.0,63.0,48.0,80.0,-20.5,14.5,-17.9
10,50445,74.0,0.0,63.0,48.0,81.0,-21.0,9.2,-18.6
11,50468,329.0,1.0,87.0,58.0,76.0,-26.2,9.5,-23.1
12,50514,350.0,3.0,32.0,19.0,73.0,-17.3,27.5,-13.5
13,50524,46.0,2.0,32.0,19.0,79.0,-15.1,22.4,-12.2
14,50525,281.0,1.0,25.0,22.0,79.0,-14.8,2.4,-11.9
15,50526,86.0,1.0,32.0,19.0,71.0,-12.4,29.8,-8.1
16,50527,155.0,0.0,32.0,19.0,74.0,-14.6,30.0,-10.9
17,50548,0.0,0.0,252.0,198.0,78.0,-18.4,2.1,-15.4
18,50557,23.0,1.0,63.0,48.0,77.0,-20.4,3.3,-17.3
19,50564,245.0,0.0,100.0,66.0,78.0,-23.0,2.8,-20.2
20,50566,202.0,1.0,100.0,66.0,79.0,-24.6,3.7,-21.9
21,50603,319.0,5.0,25.0,22.0,80.0,-18.7,30.0,-16.0
22,50618,229.0,3.0,25.0,22.0,89.0,-20.5,18.6,-19.1
23,50632,159.0,2.0,25.0,22.0,83.0,-13.7,30.0,-11.4
24,50639,87.0,0.0,252.0,198.0,76.0,-15.9,1.3,-12.5
25,50645,32.0,4.0,252.0,198.0,76.0,-18.4,5.1,-15.1
26,50646,66.0,5.0,252.0,198.0,83.0,-17.9,2.0,-15.7
27,50647,24.0,1.0,252.0,198.0,79.0,-18.0,2.8,-15.2
28,50655,69.0,3.0,252.0,198.0,82.0,-19.3,3.2,-17.0
29,50656,87.0,0.0,152.0,135.0,84.0,-16.7,2.1,-14.6
30,50658,126.0,1.0,252.0,198.0,82.0,-17.7,3.2,-15.3
