,id,wind_direction,wind_speed,pm10,pm25,humidity,dew,visibility,temperature
0,50136,151.0,0.0,,,75.0,-30.7,11.4,-27.6
1,50137,0.0,0.0,,,73.0,-32.2,9.4,-28.9
2,50246,308.0,1.0,,,75.0,-27.4,30.0,-24.2
3,50247,133.0,0.0,,,73.0,-31.3,16.0,-28.0
4,50349,237.0,0.0,46.0,32.0,74.0,-28.5,24.5,-25.2
5,50353,294.0,0.0,46.0,32.0,77.0,-30.1,30.0,-27.3
6,50425,118.0,0.0,23.0,17.0,73.0,-30.0,8.9,-26.6
7,50431,90.0,0.0,23.0,17.0,76.0,-31.1,2.8,-28.2
8,50434,188.0,1.0,23.0,17.0,76.0,-31.9,19.2,-29.0
9,50442,342.0,1.0,46.0,32.0,69.0,-24.3,3.3,-20.1
10,50445,31.0,1.0,46.0,32.0,67.0,-25.2,4.1,-20.7
11,50468,0.0,0.0,46.0,32.0,67.0,-25.0,6.6,-20.5
12,50514,289.0,7.0,23.0,17.0,81.0,-16.9,30.0,-14.4
13,50524,171.0,1.0,23.0,17.0,77.0,-27.7,3.3,-24.8
14,50525,226.0,2.0,26.0,22.0,77.0,-21.1,18.9,-18.1
15,50526,0.0,0.0,23.0,17.0,79.0,-23.6,3.4,-20.9
16,50527,162.0,3.0,23.0,17.0,77.0,-23.2,30.0,-20.2
17,50548,50.0,0.0,114.0,50.0,71.0,-23.9,3.0,-20.0
18,50557,119.0,1.0,43.0,41.0,70.0,-24.4,16.8,-20.3
19,50564,210.0,0.0,43.0,41.0,67.0,-22.9,2.7,-18.3
20,50566,160.0,0.0,43.0,41.0,72.0,-27.3,26.1,-23.7
21,50603,257.0,3.0,26.0,22.0,85.0,-17.9,30.0,-16.0
22,50618,222.0,1.0,26.0,22.0,85.0,-16.7,30.0,-14.7
23,50632,217.0,1.0,26.0,22.0,75.0,-17.0,30.0,-13.5
24,50639,0.0,0.0,114.0,50.0,60.0,-19.3,2.5,-13.2
25,50645,208.0,1.0,114.0,50.0,66.0,-20.6,6.7,-15.7
26,50646,182.0,2.0,114.0,50.0,66.0,-20.1,4.3,-15.2
27,50647,201.0,0.0,114.0,50.0,67.0,-17.9,5.8,-13.1
28,50655,214.0,1.0,114.0,50.0,75.0,-24.3,9.3,-21.0
29,50656,152.0,1.0,122.0,112.0,65.0,-24.6,3.9,-19.7
30,50658,184.0,1.0,114.0,50.0,63.0,-21.6,16.7,-16.2
31,50659,226.0,1.0,122.0,112.0,62.0,-21.9,14.5,-16.3
32,50673,221.0,1.0,49.0,25.0,61.0,-27.4,23.5,-21.9
33,50674,305.0,1.0,66.0,59.0,65.0,-24.7,18.0,-19.8
34,50727,216.0,1.0,34.0,28.0,80.0,-20.9,21.3,-18.3
35,50739,181.0,3.0,114.0,50.0,66.0,-17.1,7.6,-12.0
36,50741,229.0,1.0,114.0,50.0,63.0,-17.6,4.8,-12.0
37,50742,188.0,1.0,114.0,50.0,72.0,-18.9,1.6,-15.0
38,50745,176.0,1.0,114.0,50.0,55.0,-18.3,12.1,-11.0
39,50749,181.0,1.0,44.0,34.0,64.0,-18.5,15.7,-13.1
40,50750,202.0,2.0,114.0,50.0,64.0,-19.9,8.3,-14.6
41,50755,171.0,1.0,122.0,112.0,68.0,-21.3,2.3,-16.8
42,50756,154.0,1.0,122.0,112.0,73.0,-24.8,0.9,-21.2
43,50758,165.0,2.0,94.0,69.0,73.0,-21.4,11.3,-17.7
44,50767,76.0,0.0,122.0,112.0,78.0,-24.9,1.2,-22.1
45,50772,229.0,1.0,66.0,59.0,75.0,-23.7,6.8,-20.4
46,50774,270.0,1.0,66.0,59.0,76.0,-21.9,5.5,-18.7
47,50775,267.0,1.0,41.0,38.0,61.0,-23.1,27.9,-17.4
48,50776,183.0,0.0,49.0,25.0,64.0,-24.3,1.2,-19.2
49,50778,249.0,1.0,66.0,34.0,52.0,-25.4,19.5,-17.9
50,50779,221.0,3.0,66.0,34.0,52.0,-25.7,30.0,-18.3
51,50787,290.0,4.0,66.0,34.0,56.0,-24.7,27.8,-18.1
52,50788,318.0,3.0,66.0,34.0,49.0,-24.0,30.0,-15.7
53,50832,273.0,1.0,50.0,42.0,64.0,-15.0,5.8,-9.5
54,50833,149.0,0.0,50.0,42.0,70.0,-14.5,5.2,-10.1
55,50834,271.0,3.0,34.0,28.0,59.0,-14.1,19.3,-7.5
56,50838,273.0,0.0,42.0,41.0,58.0,-12.6,28.8,-5.7
57,50842,167.0,2.0,44.0,34.0,67.0,-17.8,11.0,-13.0
58,50844,187.0,2.0,89.0,33.0,67.0,-17.5,9.3,-12.6
59,50850,206.0,1.0,44.0,34.0,74.0,-17.7,8.6,-14.1
60,50851,205.0,2.0,122.0,112.0,74.0,-20.1,5.2,-16.6
61,50852,159.0,2.0,122.0,112.0,70.0,-20.9,3.0,-16.7
62,50853,239.0,1.0,158.0,128.0,70.0,-20.2,6.7,-16.0
63,50854,144.0,0.0,141.0,106.0,77.0,-21.0,1.6,-18.0
64,50858,199.0,2.0,117.0,100.0,80.0,-19.6,5.8,-17.1
65,50859,222.0,1.0,117.0,100.0,72.0,-21.3,2.1,-17.5
66,50861,175.0,2.0,158.0,128.0,80.0,-21.4,2.4,-18.9
67,50862,130.0,1.0,158.0,128.0,76.0,-28.7,0.5,-25.7
68,50867,97.0,0.0,117.0,100.0,79.0,-22.5,1.6,-19.8
69,50871,223.0,3.0,117.0,107.0,68.0,-20.4,4.7,-15.9
70,50873,347.0,0.0,94.0,82.0,78.0,-22.8,3.2,-20.0
71,50877,0.0,0.0,117.0,107.0,63.0,-20.3,8.6,-14.8
72,50878,222.0,1.0,78.0,69.0,70.0,-23.4,4.5,-19.3
73,50879,287.0,4.0,114.0,56.0,70.0,-19.4,5.2,-15.2
74,50880,264.0,1.0,66.0,34.0,64.0,-20.9,5.4,-15.6
75,50881,345.0,2.0,66.0,34.0,63.0,-22.5,18.8,-17.1
76,50884,226.0,2.0,171.0,116.0,63.0,-19.4,7.5,-13.9
77,50888,299.0,1.0,97.0,74.0,61.0,-20.7,9.5,-14.8
78,50892,271.0,2.0,66.0,34.0,57.0,-24.6,11.9,-18.2
79,50913,247.0,2.0,34.0,28.0,83.0,-17.0,21.7,-14.8
80,50915,240.0,3.0,12.0,6.0,72.0,-16.9,20.2,-12.9
81,50924,230.0,6.0,34.0,28.0,68.0,-15.6,24.6,-10.9
82,50928,184.0,2.0,34.0,28.0,61.0,-16.8,14.8,-10.7
83,50934,289.0,6.0,34.0,28.0,49.0,-14.6,30.0,-5.6
84,50936,186.0,2.0,89.0,33.0,67.0,-15.0,8.6,-10.0
