,id,wind_direction,wind_speed,pm10,pm25,humidity,dew,visibility,temperature
0,50136,91.0,0.0,,,79.0,-26.3,13.7,-23.7
1,50137,197.0,0.0,,,75.0,-30.5,23.5,-27.4
2,50246,317.0,1.0,87.0,73.0,78.0,-23.8,22.2,-21.0
3,50247,108.0,1.0,,,76.0,-28.4,11.5,-25.4
4,50349,260.0,1.0,87.0,73.0,75.0,-28.0,13.6,-24.8
5,50353,251.0,0.0,87.0,73.0,77.0,-30.6,9.2,-27.8
6,50425,93.0,0.0,38.0,29.0,75.0,-20.9,7.4,-17.5
7,50431,93.0,0.0,38.0,29.0,78.0,-24.8,12.7,-22.0
8,50434,206.0,0.0,38.0,29.0,77.0,-26.2,23.6,-23.3
9,50442,276.0,0.0,87.0,73.0,78.0,-24.3,3.5,-21.5
10,50445,214.0,0.0,87.0,73.0,82.0,-22.4,2.7,-20.1
11,50468,360.0,0.0,149.0,104.0,74.0,-24.5,5.8,-21.1
12,50514,101.0,1.0,38.0,29.0,78.0,-20.4,30.0,-17.5
13,50524,72.0,2.0,38.0,29.0,80.0,-22.3,24.8,-19.7
14,50525,105.0,1.0,27.0,17.0,72.0,-20.2,8.2,-16.3
15,50526,100.0,1.0,38.0,29.0,77.0,-17.9,18.1,-14.8
16,50527,82.0,6.0,38.0,29.0,75.0,-18.6,24.8,-15.2
17,50548,44.0,0.0,104.0,64.0,76.0,-23.3,2.7,-20.2
18,50557,97.0,0.0,87.0,73.0,79.0,-24.8,2.4,-22.2
19,50564,219.0,1.0,128.0,97.0,75.0,-20.9,6.2,-17.5
20,50566,168.0,1.0,128.0,97.0,80.0,-22.7,5.2,-20.1
21,50603,57.0,3.0,27.0,17.0,84.0,-18.4,30.0,-16.3
22,50618,90.0,2.0,27.0,17.0,74.0,-15.2,30.0,-11.5
23,50632,76.0,0.0,27.0,17.0,71.0,-14.3,30.0,-10.0
24,50639,0.0,0.0,104.0,64.0,80.0,-17.0,1.4,-14.3
25,50645,41.0,1.0,104.0,64.0,80.0,-21.7,4.6,-19.1
26,50646,69.0,4.0,104.0,64.0,80.0,-21.7,1.8,-19.1
27,50647,355.0,0.0,104.0,64.0,81.0,-17.5,4.5,-15.0
28,50655,123.0,1.0,104.0,64.0,80.0,-24.9,1.7,-22.4
29,50656,151.0,1.0,212.0,198.0,82.0,-23.1,1.6,-20.8
30,50658,99.0,3.0,104.0,64.0,79.0,-22.9,2.9,-20.2
31,50659,107.0,2.0,212.0,198.0,82.0,-21.2,2.6,-18.9
32,50673,186.0,0.0,54.0,39.0,78.0,-27.3,5.6,-24.6
33,50674,189.0,0.0,54.0,39.0,84.0,-22.0,4.8,-20.0
34,50727,156.0,1.0,153.0,145.0,76.0,-18.0,26.1,-14.7
35,50739,21.0,1.0,104.0,64.0,84.0,-18.2,1.9,-16.1
36,50741,18.0,2.0,104.0,64.0,76.0,-18.2,6.9,-14.9
37,50742,125.0,1.0,104.0,64.0,84.0,-17.8,2.1,-15.7
38,50745,90.0,1.0,104.0,64.0,73.0,-15.5,4.3,-11.6
39,50749,108.0,3.0,139.0,113.0,78.0,-18.0,5.7,-15.0
40,50750,83.0,2.0,104.0,64.0,77.0,-21.3,1.3,-18.3
41,50755,91.0,2.0,212.0,198.0,81.0,-20.1,1.9,-17.6
42,50756,132.0,1.0,212.0,198.0,83.0,-21.0,0.7,-18.8
43,50758,107.0,4.0,134.0,112.0,84.0,-19.7,4.0,-17.7
44,50767,85.0,1.0,212.0,198.0,85.0,-20.0,0.9,-18.1
45,50772,217.0,1.0,54.0,39.0,82.0,-21.6,4.4,-19.3
