,id,wind_direction,wind_speed,pm10,pm25,humidity,dew,visibility,temperature
0,50136,244.0,0.0,,,70.0,-37.5,7.8,-33.9
1,50137,45.0,0.0,,,72.0,-35.4,30.0,-32.0
2,50246,232.0,2.0,12.0,11.0,76.0,-28.8,5.6,-25.8
3,50247,129.0,1.0,,,70.0,-37.8,13.4,-34.2
4,50349,262.0,1.0,12.0,11.0,70.0,-36.0,30.0,-32.4
5,50353,0.0,0.0,12.0,11.0,71.0,-36.3,24.5,-32.8
6,50425,0.0,0.0,48.0,35.0,72.0,-32.5,12.8,-29.0
7,50431,21.0,0.0,48.0,35.0,70.0,-35.4,5.6,-31.7
8,50434,180.0,3.0,48.0,35.0,69.0,-34.9,12.7,-31.1
9,50442,225.0,0.0,12.0,11.0,75.0,-27.6,20.2,-24.4
10,50445,346.0,1.0,12.0,11.0,75.0,-29.0,30.0,-25.9
11,50468,331.0,1.0,24.0,17.0,75.0,-28.9,28.8,-25.8
12,50514,257.0,5.0,48.0,35.0,81.0,-22.5,30.0,-20.1
13,50524,98.0,1.0,48.0,35.0,73.0,-33.0,6.6,-29.7
14,50525,157.0,0.0,32.0,25.0,76.0,-25.7,7.8,-22.6
15,50526,237.0,1.0,48.0,35.0,78.0,-28.1,8.2,-25.4
16,50527,148.0,1.0,48.0,35.0,78.0,-24.9,3.7,-22.1
17,50548,68.0,0.0,105.0,89.0,72.0,-30.6,9.2,-27.1
18,50557,78.0,1.0,12.0,11.0,76.0,-31.2,9.3,-28.3
19,50564,280.0,0.0,24.0,17.0,74.0,-28.0,14.7,-24.7
20,50566,187.0,0.0,24.0,17.0,78.0,-30.6,16.6,-27.9
21,50603,265.0,3.0,32.0,25.0,84.0,-20.8,30.0,-18.8
22,50618,235.0,3.0,32.0,25.0,87.0,-22.2,30.0,-20.6
23,50632,305.0,4.0,32.0,25.0,78.0,-18.1,15.7,-15.1
24,50639,325.0,2.0,105.0,89.0,60.0,-18.0,21.0,-11.8
25,50645,14.0,1.0,105.0,89.0,76.0,-28.3,19.7,-25.3
26,50646,58.0,1.0,105.0,89.0,80.0,-25.4,5.3,-22.9
27,50647,18.0,1.0,105.0,89.0,79.0,-20.4,19.2,-17.6
28,50655,31.0,1.0,105.0,89.0,74.0,-32.1,4.7,-28.9
29,50656,104.0,0.0,244.0,229.0,78.0,-28.7,2.2,-26.0
30,50658,153.0,1.0,105.0,89.0,77.0,-24.5,5.8,-21.5
31,50659,320.0,0.0,244.0,229.0,80.0,-25.2,2.4,-22.7
32,50673,103.0,0.0,16.0,3.0,70.0,-37.6,21.7,-34.0
33,50674,148.0,1.0,16.0,3.0,71.0,-35.5,30.0,-32.0
34,50727,332.0,0.0,21.0,21.0,81.0,-17.8,14.0,-15.3
35,50739,305.0,0.0,36.0,30.0,84.0,-19.3,7.6,-17.2
