,id,wind_direction,wind_speed,pm10,pm25,humidity,dew,visibility,temperature
0,50136,335.0,0.0,,,71.0,-25.7,20.2,-21.9
1,50137,349.0,2.0,,,52.0,-23.9,30.0,-16.3
2,50246,245.0,1.0,,,59.0,-27.6,8.4,-21.7
3,50247,146.0,0.0,,,74.0,-32.7,5.0,-29.5
4,50349,214.0,1.0,23.0,13.0,70.0,-25.5,25.4,-21.5
5,50353,272.0,4.0,23.0,13.0,50.0,-21.8,30.0,-13.6
6,50425,79.0,1.0,25.0,10.0,73.0,-31.2,14.4,-27.8
7,50431,183.0,0.0,25.0,10.0,75.0,-29.5,6.7,-26.4
8,50434,190.0,1.0,25.0,10.0,72.0,-35.7,30.0,-32.3
9,50442,225.0,0.0,23.0,13.0,49.0,-24.7,4.8,-16.5
10,50445,284.0,2.0,23.0,13.0,51.0,-23.5,27.3,-15.7
11,50468,302.0,4.0,23.0,13.0,46.0,-22.2,30.0,-13.0
12,50514,275.0,4.0,25.0,10.0,72.0,-25.2,30.0,-21.5
13,50524,203.0,1.0,25.0,10.0,77.0,-26.5,16.7,-23.6
14,50525,170.0,1.0,25.0,10.0,75.0,-28.0,14.0,-24.8
15,50526,109.0,0.0,25.0,10.0,77.0,-29.3,9.1,-26.5
16,50527,150.0,4.0,25.0,10.0,74.0,-27.9,30.0,-24.6
17,50548,280.0,1.0,50.0,44.0,52.0,-23.2,11.6,-15.6
18,50557,232.0,0.0,27.0,21.0,55.0,-28.7,13.2,-22.1
19,50564,263.0,2.0,27.0,21.0,56.0,-23.2,7.9,-16.5
20,50566,229.0,4.0,27.0,21.0,56.0,-22.4,30.0,-15.6
21,50603,281.0,2.0,25.0,10.0,83.0,-21.2,30.0,-19.0
22,50618,238.0,3.0,25.0,10.0,81.0,-21.1,30.0,-18.7
23,50632,296.0,3.0,25.0,10.0,70.0,-20.7,30.0,-16.5
24,50639,325.0,2.0,50.0,44.0,47.0,-20.1,19.4,-11.0
25,50645,274.0,1.0,50.0,44.0,69.0,-25.3,7.0,-21.1
26,50646,248.0,1.0,50.0,44.0,69.0,-22.0,3.1,-17.7
27,50647,301.0,2.0,50.0,44.0,64.0,-21.0,5.7,-15.7
28,50655,283.0,2.0,50.0,44.0,65.0,-22.5,15.8,-17.5
29,50656,227.0,0.0,111.0,99.0,76.0,-27.4,3.4,-24.4
30,50658,236.0,3.0,50.0,44.0,61.0,-22.4,18.1,-16.6
31,50659,267.0,1.0,111.0,99.0,62.0,-22.4,17.3,-16.8
32,50673,113.0,0.0,38.0,20.0,75.0,-29.0,12.1,-25.9
33,50674,216.0,1.0,38.0,20.0,61.0,-24.0,23.4,-18.3
34,50727,198.0,0.0,21.0,15.0,75.0,-27.8,30.0,-24.6
35,50739,266.0,2.0,67.0,37.0,53.0,-19.1,16.3,-11.4
36,50741,261.0,2.0,50.0,44.0,62.0,-20.6,2.8,-14.9
37,50742,278.0,2.0,50.0,44.0,55.0,-20.0,7.1,-12.8
38,50745,230.0,1.0,50.0,44.0,66.0,-20.8,8.6,-15.9
39,50749,201.0,1.0,103.0,58.0,71.0,-20.8,7.6,-16.8
40,50750,270.0,1.0,50.0,44.0,75.0,-21.1,6.1,-17.7
41,50755,191.0,0.0,111.0,99.0,74.0,-22.6,2.4,-19.1
42,50756,209.0,2.0,111.0,99.0,79.0,-23.7,1.9,-21.0
43,50758,221.0,2.0,77.0,65.0,76.0,-23.3,15.0,-20.2
44,50767,217.0,1.0,111.0,99.0,81.0,-25.6,2.2,-23.2
45,50772,186.0,2.0,38.0,20.0,63.0,-24.5,7.7,-19.2
46,50774,245.0,4.0,86.0,64.0,62.0,-23.0,6.2,-17.5
47,50775,311.0,1.0,29.0,24.0,49.0,-23.0,25.8,-14.6
48,50776,220.0,2.0,29.0,18.0,50.0,-23.2,23.7,-15.1
49,50778,277.0,3.0,43.0,19.0,57.0,-21.8,20.0,-15.2
50,50779,231.0,5.0,43.0,19.0,56.0,-21.6,28.5,-14.8
51,50787,252.0,7.0,43.0,19.0,63.0,-21.2,17.9,-15.8
52,50788,270.0,5.0,43.0,19.0,59.0,-20.5,12.6,-14.2
53,50832,32.0,1.0,25.0,19.0,49.0,-17.3,24.1,-8.5
54,50833,295.0,2.0,25.0,19.0,58.0,-19.1,30.0,-12.5
55,50834,267.0,2.0,21.0,15.0,57.0,-17.9,30.0,-11.1
56,50838,284.0,2.0,28.0,18.0,46.0,-18.4,30.0,-8.9
57,50842,151.0,1.0,103.0,58.0,76.0,-22.0,4.0,-18.8
58,50844,216.0,1.0,50.0,34.0,64.0,-20.1,12.5,-14.8
59,50850,210.0,2.0,103.0,58.0,75.0,-21.2,8.8,-17.9
60,50851,202.0,2.0,111.0,99.0,78.0,-23.2,2.1,-20.4
61,50852,180.0,1.0,111.0,99.0,75.0,-23.4,3.8,-20.1
62,50853,259.0,1.0,129.0,124.0,75.0,-22.4,7.8,-19.1
63,50854,219.0,1.0,117.0,77.0,75.0,-23.4,5.1,-20.1
64,50858,212.0,1.0,163.0,152.0,74.0,-22.7,11.1,-19.3
65,50859,269.0,2.0,163.0,152.0,79.0,-26.5,3.9,-23.9
66,50861,203.0,4.0,129.0,124.0,77.0,-22.5,4.1,-19.6
67,50862,129.0,1.0,129.0,124.0,77.0,-30.3,1.3,-27.5
68,50867,248.0,3.0,163.0,152.0,70.0,-21.8,5.6,-17.7
69,50871,195.0,3.0,49.0,36.0,48.0,-22.3,20.8,-13.6
70,50873,222.0,3.0,48.0,32.0,52.0,-21.3,12.9,-13.5
71,50877,0.0,0.0,49.0,36.0,56.0,-21.0,13.7,-14.1
72,50878,235.0,3.0,47.0,41.0,57.0,-21.3,11.0,-14.7
73,50879,263.0,7.0,37.0,32.0,61.0,-20.1,6.1,-14.2
74,50880,261.0,4.0,43.0,19.0,48.0,-21.1,25.3,-12.3
75,50881,274.0,2.0,43.0,19.0,58.0,-20.9,25.5,-14.4
76,50884,236.0,1.0,93.0,51.0,52.0,-20.3,17.3,-12.5
77,50888,250.0,4.0,54.0,42.0,52.0,-20.7,17.4,-12.9
78,50892,275.0,5.0,43.0,19.0,44.0,-23.3,26.1,-13.7
79,50913,245.0,1.0,21.0,15.0,79.0,-21.0,28.8,-18.3
80,50915,238.0,6.0,22.0,9.0,62.0,-20.6,28.5,-14.9
81,50924,246.0,5.0,21.0,15.0,64.0,-17.7,24.3,-12.3
82,50928,177.0,0.0,21.0,15.0,59.0,-18.1,30.0,-11.7
83,50934,282.0,1.0,21.0,15.0,52.0,-18.8,30.0,-10.9
84,50936,259.0,2.0,50.0,34.0,57.0,-18.7,17.1,-11.9
85,50937,277.0,2.0,21.0,15.0,52.0,-18.3,30.0,-10.3
86,50939,259.0,2.0,52.0,33.0,56.0,-19.7,30.0,-12.8
87,50940,222.0,1.0,50.0,34.0,73.0,-19.6,30.0,-16.0
88,50945,188.0,2.0,76.0,54.0,86.0,-20.8,30.0,-19.1
89,50946,254.0,3.0,76.0,54.0,66.0,-18.8,30.0,-13.9
90,50948,223.0,3.0,118.0,76.0,63.0,-18.7,13.1,-13.1
91,50949,234.0,1.0,118.0,76.0,72.0,-20.8,30.0,-16.9
92,50950,185.0,2.0,82.0,75.0,75.0,-22.0,12.2,-18.7
93,50953,238.0,2.0,163.0,152.0,70.0,-20.9,3.1,-16.7
94,50954,253.0,1.0,76.0,54.0,78.0,-21.9,2.8,-19.0
95,50955,216.0,5.0,154.0,134.0,68.0,-20.3,30.0,-15.8
96,50956,213.0,0.0,163.0,152.0,76.0,-22.0,4.5,-18.8
97,50958,157.0,3.0,127.0,62.0,71.0,-21.9,10.8,-17.9
98,50960,243.0,4.0,127.0,62.0,63.0,-20.3,8.1,-14.8
99,50962,160.0,1.0,127.0,62.0,78.0,-25.0,2.8,-22.2
100,50963,190.0,3.0,127.0,62.0,71.0,-23.4,5.2,-19.5
101,50964,215.0,1.0,127.0,62.0,67.0,-23.6,10.1,-19.0
102,50965,234.0,1.0,127.0,62.0,61.0,-23.1,8.9,-17.4
103,50968,177.0,1.0,127.0,62.0,61.0,-22.4,7.1,-16.6
104,50971,290.0,4.0,50.0,15.0,47.0,-21.3,30.0,-12.3
105,50973,320.0,1.0,37.0,32.0,54.0,-21.5,25.5,-14.2
106,50978,226.0,4.0,20.0,15.0,40.0,-22.0,23.8,-11.0
107,50979,266.0,2.0,20.0,15.0,40.0,-21.5,30.0,-10.5
108,50983,217.0,1.0,38.0,34.0,65.0,-21.6,18.8,-16.6
109,50985,286.0,3.0,38.0,34.0,43.0,-21.8,30.0,-11.7
110,50987,253.0,6.0,26.0,24.0,39.0,-22.2,30.0,-10.9
111,51053,90.0,4.0,190.0,157.0,63.0,-14.0,29.2,-8.2
112,51058,100.0,1.0,190.0,157.0,79.0,-19.4,30.0,-16.6
113,51059,218.0,1.0,190.0,157.0,72.0,-13.5,15.6,-9.4
114,51060,124.0,4.0,190.0,157.0,71.0,-15.0,15.0,-10.8
115,51068,94.0,0.0,190.0,157.0,82.0,-16.6,5.9,-14.2
116,51076,42.0,1.0,190.0,157.0,76.0,-16.8,16.4,-13.5
117,51087,102.0,1.0,,,73.0,-17.2,30.0,-13.4
118,51133,56.0,1.0,38.0,12.0,76.0,-7.3,6.6,-3.7
119,51137,231.0,3.0,38.0,12.0,82.0,-13.5,30.0,-11.0
120,51145,51.0,0.0,38.0,12.0,82.0,-8.7,3.0,-6.1
121,51156,327.0,4.0,190.0,157.0,80.0,-15.6,30.0,-12.9
122,51186,0.0,0.0,,,78.0,-20.5,14.1,-17.6
123,51232,160.0,6.0,94.0,52.0,77.0,-13.0,4.2,-9.7
124,51238,80.0,0.0,94.0,52.0,85.0,-11.1,2.2,-9.0
125,51241,149.0,1.0,38.0,12.0,73.0,-11.6,14.6,-7.6
126,51243,242.0,0.0,188.0,115.0,84.0,-16.2,2.7,-14.1
127,51288,154.0,1.0,11.0,2.0,79.0,-12.0,30.0,-9.0
128,51328,0.0,0.0,180.0,165.0,92.0,-9.7,0.1,-8.6
129,51329,293.0,0.0,180.0,165.0,96.0,-6.8,0.1,-6.3
130,51330,240.0,1.0,114.0,73.0,89.0,-15.5,3.9,-14.1
131,51334,31.0,1.0,94.0,52.0,73.0,-13.0,3.7,-9.1
132,51346,15.0,0.0,136.0,79.0,75.0,-14.1,1.9,-10.5
133,51352,0.0,0.0,136.0,79.0,83.0,-19.0,2.3,-16.8
134,51353,0.0,0.0,230.0,217.0,82.0,-20.0,1.2,-17.7
135,51356,300.0,1.0,230.0,217.0,82.0,-13.5,1.2,-11.0
136,51357,182.0,0.0,252.0,195.0,75.0,-13.2,1.8,-9.6
137,51358,320.0,0.0,252.0,195.0,83.0,-13.1,1.9,-10.8
138,51359,51.0,0.0,230.0,217.0,76.0,-13.0,2.9,-9.6
139,51365,79.0,1.0,120.0,97.0,84.0,-10.5,3.5,-8.3
140,51367,82.0,0.0,139.0,102.0,86.0,-9.0,2.9,-7.1
141,51368,92.0,1.0,139.0,102.0,83.0,-9.3,1.4,-6.9
142,51369,309.0,0.0,134.0,122.0,88.0,-8.7,1.2,-7.1
143,51377,64.0,0.0,11.0,2.0,85.0,-10.7,3.2,-8.6
144,51378,214.0,0.0,11.0,2.0,89.0,-12.0,1.9,-10.5
145,51379,170.0,0.0,202.0,148.0,89.0,-15.9,0.1,-14.5
146,51430,234.0,0.0,118.0,103.0,93.0,-8.7,0.1,-7.8
147,51431,0.0,0.0,163.0,111.0,88.0,-6.1,1.1,-4.4
148,51433,73.0,0.0,163.0,111.0,71.0,-8.7,11.9,-4.2
149,51434,26.0,1.0,163.0,111.0,82.0,-5.7,5.4,-3.1
150,51435,263.0,0.0,163.0,111.0,80.0,-6.4,5.3,-3.5
151,51436,137.0,1.0,136.0,79.0,65.0,-7.2,10.2,-1.5
152,51437,24.0,0.0,118.0,103.0,75.0,-12.0,30.0,-8.4
