,id,wind_direction,wind_speed,pm10,pm25,humidity,dew,visibility,temperature
0,50136,44.0,0.0,73.0,43.0,77.0,-24.6,3.3,-21.7
1,50137,296.0,0.0,73.0,43.0,71.0,-28.6,30.0,-24.9
2,50246,26.0,1.0,73.0,43.0,65.0,-23.9,30.0,-19.0
3,50247,0.0,0.0,73.0,43.0,77.0,-22.5,30.0,-19.5
4,50349,266.0,1.0,73.0,43.0,78.0,-22.5,29.6,-19.6
5,50353,319.0,1.0,72.0,51.0,71.0,-29.7,11.1,-26.0
6,50425,27.0,1.0,29.0,19.0,80.0,-10.1,6.9,-7.2
7,50431,70.0,0.0,73.0,43.0,85.0,-11.6,4.1,-9.6
8,50434,75.0,4.0,73.0,43.0,83.0,-11.5,2.8,-9.1
9,50442,31.0,0.0,73.0,43.0,82.0,-15.7,3.2,-13.3
10,50445,61.0,0.0,73.0,43.0,83.0,-15.2,4.7,-12.9
11,50468,328.0,1.0,62.0,42.0,69.0,-23.5,12.1,-19.2
12,50514,286.0,3.0,29.0,19.0,81.0,-11.1,29.3,-8.4
13,50524,216.0,3.0,29.0,19.0,80.0,-16.1,13.4,-13.4
14,50525,221.0,3.0,33.0,24.0,76.0,-17.5,4.5,-14.2
15,50526,251.0,2.0,29.0,19.0,83.0,-12.0,2.7,-9.7
16,50527,169.0,6.0,29.0,19.0,78.0,-16.7,3.7,-13.7
17,50548,7.0,1.0,73.0,43.0,78.0,-15.0,2.6,-11.9
18,50557,26.0,2.0,73.0,43.0,78.0,-15.8,8.3,-12.8
19,50564,90.0,1.0,62.0,42.0,71.0,-20.7,5.6,-16.7
20,50566,240.0,1.0,62.0,42.0,74.0,-21.2,7.2,-17.7
21,50603,339.0,7.0,33.0,24.0,85.0,-10.4,14.3,-8.3
22,50618,258.0,2.0,33.0,24.0,90.0,-15.9,8.0,-14.6
23,50632,151.0,0.0,33.0,24.0,88.0,-11.8,1.4,-10.2
24,50639,57.0,1.0,204.0,169.0,73.0,-15.1,2.0,-11.2
25,50645,37.0,5.0,204.0,169.0,73.0,-15.7,6.2,-11.8
26,50646,16.0,2.0,204.0,169.0,79.0,-14.0,2.6,-11.1
27,50647,37.0,2.0,204.0,169.0,80.0,-14.4,2.1,-11.6
28,50655,82.0,1.0,204.0,169.0,78.0,-14.2,7.2,-11.1
29,50656,39.0,1.0,170.0,150.0,78.0,-14.5,3.2,-11.4
30,50658,49.0,3.0,204.0,169.0,77.0,-14.0,6.9,-10.8
31,50659,67.0,3.0,170.0,150.0,79.0,-14.2,6.6,-11.3
32,50673,120.0,1.0,30.0,21.0,70.0,-23.0,11.2,-18.9
33,50674,33.0,0.0,30.0,21.0,60.0,-15.4,17.9,-9.1
34,50727,30.0,1.0,132.0,103.0,68.0,-18.2,11.8,-13.6
35,50739,9.0,5.0,163.0,152.0,81.0,-15.6,1.7,-13.0
36,50741,38.0,2.0,204.0,169.0,77.0,-14.4,3.8,-11.2
37,50742,39.0,2.0,204.0,169.0,79.0,-12.3,2.1,-9.3
38,50745,50.0,2.0,204.0,169.0,74.0,-14.1,2.1,-10.4
39,50749,79.0,3.0,115.0,89.0,73.0,-12.8,6.5,-8.8
40,50750,63.0,2.0,204.0,169.0,79.0,-13.1,3.4,-10.2
41,50755,107.0,2.0,170.0,150.0,77.0,-13.3,4.9,-10.0
42,50756,312.0,1.0,170.0,150.0,78.0,-12.6,2.6,-9.5
43,50758,84.0,5.0,104.0,102.0,81.0,-13.2,11.9,-10.6
44,50767,27.0,0.0,170.0,150.0,79.0,-12.2,4.8,-9.2
45,50772,68.0,1.0,30.0,21.0,67.0,-16.3,8.2,-11.4
46,50774,243.0,1.0,87.0,80.0,71.0,-17.6,4.6,-13.5
47,50775,114.0,0.0,90.0,51.0,64.0,-16.6,6.8,-11.1
48,50776,51.0,1.0,97.0,52.0,61.0,-18.0,5.0,-12.0
49,50778,80.0,0.0,98.0,57.0,75.0,-18.2,5.6,-14.8
50,50779,164.0,0.0,98.0,57.0,76.0,-21.1,15.8,-17.9
51,50787,91.0,2.0,98.0,57.0,72.0,-16.9,4.7,-12.9
52,50788,90.0,1.0,98.0,57.0,75.0,-17.2,3.4,-13.7
53,50832,56.0,1.0,143.0,133.0,82.0,-13.7,1.7,-11.2
54,50833,39.0,3.0,143.0,133.0,84.0,-15.1,1.5,-13.0
55,50834,41.0,1.0,132.0,103.0,80.0,-11.9,6.6,-9.1
56,50838,39.0,1.0,141.0,127.0,76.0,-13.6,4.8,-10.2
57,50842,73.0,2.0,115.0,89.0,72.0,-12.3,3.6,-8.1
58,50844,22.0,3.0,170.0,118.0,76.0,-14.2,1.1,-10.8
59,50850,105.0,2.0,115.0,89.0,72.0,-11.1,8.0,-6.9
60,50851,76.0,4.0,170.0,150.0,77.0,-12.4,5.8,-9.1
61,50852,65.0,1.0,170.0,150.0,72.0,-12.0,5.4,-7.8
62,50853,82.0,1.0,170.0,150.0,74.0,-12.0,5.5,-8.2
63,50854,79.0,3.0,93.0,81.0,75.0,-11.6,5.4,-8.0
64,50858,115.0,2.0,74.0,57.0,83.0,-10.6,6.1,-8.3
